Lat,Long,Geoid2016,BLF55,BLF55_NZVD2016
-45.76666667,168.5666667,-6.374,0.2642,6.6382
-45.76666667,168.6,-6.421,0.2637,6.6847
-45.76666667,168.6333333,-6.469,0.2632,6.7322
-45.76666667,168.6666667,-6.517,0.2628,6.7798
-45.76666667,168.7,-6.566,0.2624,6.8284
-45.76666667,168.7333333,-6.617,0.262,6.879
-45.76666667,168.7666667,-6.662,0.2616,6.9236
-45.76666667,168.8,-6.731,0.2613,6.9923
-45.76666667,168.8333333,-6.837,0.261,7.098
-45.76666667,168.8666667,-6.913,0.2607,7.1737
-45.76666667,168.9,-6.972,0.2604,7.2324
-45.76666667,168.9333333,-7.072,0.2602,7.3322
-45.76666667,168.9666667,-7.127,0.26,7.387
-45.76666667,169,-7.277,0.2598,7.5368
-45.76666667,169.0333333,-7.26,0.2596,7.5196
-45.76666667,169.0666667,-7.282,0.2595,7.5415
-45.76666667,169.1,-7.241,0.2594,7.5004
-45.76666667,169.1333333,-7.203,0.2592,7.4622
-45.76666667,169.1666667,-7.193,0.2591,7.4521
-45.76666667,169.2,-7.206,0.259,7.465
-45.76666667,169.2333333,-7.207,0.259,7.466
-45.76666667,169.2666667,-7.202,0.2589,7.4609
-45.76666667,169.3,-7.207,0.2588,7.4658
-45.76666667,169.3333333,-7.204,0.2588,7.4628
-45.76666667,169.3666667,-7.215,0.2588,7.4738
-45.76666667,169.4,-7.236,0.2587,7.4947
-45.76666667,169.4333333,-7.256,0.2587,7.5147
-45.76666667,169.4666667,-7.217,0.2587,7.4757
-45.76666667,169.5,-7.244,0.2586,7.5026
-45.76666667,169.5333333,-7.327,0.2586,7.5856
-45.76666667,169.5666667,-7.427,0.2586,7.6856
-45.76666667,169.6,-7.49,0.2586,7.7486
-45.76666667,169.6333333,-7.605,0.2586,7.8636
-45.76666667,169.6666667,-7.712,0.2586,7.9706
-45.76666667,169.7,-7.779,0.2586,8.0376
-45.76666667,169.7333333,-7.825,0.2585,8.0835
-45.76666667,169.7666667,-7.853,0.2585,8.1115
-45.76666667,169.8,-7.821,0.2585,8.0795
-45.76666667,169.8333333,-7.763,0.2585,8.0215
-45.76666667,169.8666667,-7.657,0.2585,7.9155
-45.76666667,169.9,-7.591,0.2585,7.8495
-45.76666667,169.9333333,-7.511,0.2585,7.7695
-45.76666667,169.9666667,-7.448,0.2585,7.7065
-45.76666667,170,-7.395,0.2585,7.6535
-45.76666667,170.0333333,-7.346,0.2585,7.6045
-45.76666667,170.0666667,-7.309,0.2585,7.5675
-45.76666667,170.1,-7.261,0.2585,7.5195
-45.76666667,170.1333333,-7.197,0.2585,7.4555
-45.76666667,170.1666667,-7.122,0.2585,7.3805
-45.76666667,170.2,-7.043,0.2585,7.3015
-45.73333333,166.8666667,-6.083,0.2767,6.3597
-45.73333333,166.9,-6.193,0.2767,6.4697
-45.73333333,166.9333333,-6.298,0.2767,6.5747
-45.73333333,166.9666667,-6.425,0.2767,6.7017
-45.73333333,167,-6.543,0.2767,6.8197
-45.73333333,167.0333333,-6.604,0.2766,6.8806
-45.73333333,167.0666667,-6.64,0.2766,6.9166
-45.73333333,167.1,-6.678,0.2766,6.9546
-45.73333333,167.1333333,-6.702,0.2765,6.9785
-45.73333333,167.1666667,-6.752,0.2765,7.0285
-45.73333333,167.2,-6.741,0.2765,7.0175
-45.73333333,167.2333333,-6.645,0.2764,6.9214
-45.73333333,167.2666667,-6.558,0.2763,6.8343
-45.73333333,167.3,-6.413,0.2763,6.6893
-45.73333333,167.3333333,-6.26,0.2762,6.5362
-45.73333333,167.3666667,-6.259,0.2761,6.5351
-45.73333333,167.4,-6.23,0.276,6.506
-45.73333333,167.4333333,-6.177,0.2759,6.4529
-45.73333333,167.4666667,-5.988,0.2758,6.2638
-45.73333333,167.5,-5.835,0.2757,6.1107
-45.73333333,167.5333333,-5.762,0.2756,6.0376
-45.73333333,167.5666667,-5.637,0.2755,5.9125
-45.73333333,167.6,-5.563,0.2753,5.8383
-45.73333333,167.6333333,-5.61,0.2752,5.8852
-45.73333333,167.6666667,-5.679,0.275,5.954
-45.73333333,167.7,-5.82,0.2748,6.0948
-45.73333333,167.7333333,-6.027,0.2746,6.3016
-45.73333333,167.7666667,-6.3,0.2744,6.5744
-45.73333333,167.8,-6.571,0.2742,6.8452
-45.73333333,167.8333333,-6.692,0.2739,6.9659
-45.73333333,167.8666667,-6.75,0.2736,7.0236
-45.73333333,167.9,-6.679,0.2734,6.9524
-45.73333333,167.9333333,-6.596,0.273,6.869
-45.73333333,167.9666667,-6.479,0.2727,6.7517
-45.73333333,168,-6.412,0.2724,6.6844
-45.73333333,168.0333333,-6.339,0.272,6.611
-45.73333333,168.0666667,-6.273,0.2716,6.5446
-45.73333333,168.1,-6.21,0.2712,6.4812
-45.73333333,168.1333333,-6.164,0.2708,6.4348
-45.73333333,168.1666667,-6.141,0.2704,6.4114
-45.73333333,168.2,-6.143,0.2699,6.4129
-45.73333333,168.2333333,-6.178,0.2694,6.4474
-45.73333333,168.2666667,-6.22,0.2689,6.4889
-45.73333333,168.3,-6.231,0.2684,6.4994
-45.73333333,168.3333333,-6.229,0.2679,6.4969
-45.73333333,168.3666667,-6.229,0.2674,6.4964
-45.73333333,168.4,-6.258,0.2668,6.5248
-45.73333333,168.4333333,-6.317,0.2663,6.5833
-45.73333333,168.4666667,-6.403,0.2658,6.6688
-45.73333333,168.5,-6.476,0.2653,6.7413
-45.73333333,168.5333333,-6.531,0.2648,6.7958
-45.73333333,168.5666667,-6.582,0.2643,6.8463
-45.73333333,168.6,-6.642,0.2638,6.9058
-45.73333333,168.6333333,-6.67,0.2634,6.9334
-45.73333333,168.6666667,-6.699,0.263,6.962
-45.73333333,168.7,-6.743,0.2625,7.0055
-45.73333333,168.7333333,-6.782,0.2622,7.0442
-45.73333333,168.7666667,-6.801,0.2618,7.0628
-45.73333333,168.8,-6.85,0.2615,7.1115
-45.73333333,168.8333333,-6.895,0.2612,7.1562
-45.73333333,168.8666667,-6.964,0.2609,7.2249
-45.73333333,168.9,-7.05,0.2606,7.3106
-45.73333333,168.9333333,-7.148,0.2604,7.4084
-45.73333333,168.9666667,-7.272,0.2602,7.5322
-45.73333333,169,-7.423,0.26,7.683
-45.73333333,169.0333333,-7.42,0.2598,7.6798
-45.73333333,169.0666667,-7.413,0.2596,7.6726
-45.73333333,169.1,-7.418,0.2595,7.6775
-45.73333333,169.1333333,-7.369,0.2594,7.6284
-45.73333333,169.1666667,-7.39,0.2593,7.6493
-45.73333333,169.2,-7.388,0.2592,7.6472
-45.73333333,169.2333333,-7.391,0.2591,7.6501
-45.73333333,169.2666667,-7.357,0.259,7.616
-45.73333333,169.3,-7.339,0.2589,7.5979
-45.73333333,169.3333333,-7.319,0.2589,7.5779
-45.73333333,169.3666667,-7.335,0.2588,7.5938
-45.73333333,169.4,-7.366,0.2588,7.6248
-45.73333333,169.4333333,-7.346,0.2587,7.6047
-45.73333333,169.4666667,-7.335,0.2587,7.5937
-45.73333333,169.5,-7.385,0.2587,7.6437
-45.73333333,169.5333333,-7.481,0.2587,7.7397
-45.73333333,169.5666667,-7.582,0.2586,7.8406
-45.73333333,169.6,-7.709,0.2586,7.9676
-45.73333333,169.6333333,-7.829,0.2586,8.0876
-45.73333333,169.6666667,-7.942,0.2586,8.2006
-45.73333333,169.7,-8.02,0.2586,8.2786
-45.73333333,169.7333333,-8.082,0.2586,8.3406
-45.73333333,169.7666667,-8.08,0.2586,8.3386
-45.73333333,169.8,-8.03,0.2586,8.2886
-45.73333333,169.8333333,-7.943,0.2586,8.2016
-45.73333333,169.8666667,-7.834,0.2586,8.0926
-45.73333333,169.9,-7.77,0.2585,8.0285
-45.73333333,169.9333333,-7.688,0.2585,7.9465
-45.73333333,169.9666667,-7.618,0.2585,7.8765
-45.73333333,170,-7.559,0.2585,7.8175
-45.73333333,170.0333333,-7.508,0.2585,7.7665
-45.73333333,170.0666667,-7.464,0.2585,7.7225
-45.73333333,170.1,-7.413,0.2585,7.6715
-45.73333333,170.1333333,-7.35,0.2585,7.6085
-45.73333333,170.1666667,-7.279,0.2585,7.5375
-45.73333333,170.2,-7.199,0.2585,7.4575
-45.7,166.8666667,-6.29,0.2766,6.5666
-45.7,166.9,-6.418,0.2766,6.6946
-45.7,166.9333333,-6.42,0.2766,6.6966
-45.7,166.9666667,-6.465,0.2766,6.7416
-45.7,167,-6.554,0.2766,6.8306
-45.7,167.0333333,-6.596,0.2766,6.8726
-45.7,167.0666667,-6.686,0.2766,6.9626
-45.7,167.1,-6.783,0.2765,7.0595
-45.7,167.1333333,-6.86,0.2765,7.1365
-45.7,167.1666667,-6.938,0.2764,7.2144
-45.7,167.2,-6.851,0.2764,7.1274
-45.7,167.2333333,-6.719,0.2763,6.9953
-45.7,167.2666667,-6.622,0.2763,6.8983
-45.7,167.3,-6.522,0.2762,6.7982
-45.7,167.3333333,-6.431,0.2761,6.7071
-45.7,167.3666667,-6.492,0.276,6.768
-45.7,167.4,-6.476,0.2759,6.7519
-45.7,167.4333333,-6.32,0.2758,6.5958
-45.7,167.4666667,-6.225,0.2757,6.5007
-45.7,167.5,-6.108,0.2756,6.3836
-45.7,167.5333333,-6.079,0.2755,6.3545
-45.7,167.5666667,-5.873,0.2753,6.1483
-45.7,167.6,-5.712,0.2752,5.9872
-45.7,167.6333333,-5.695,0.275,5.97
-45.7,167.6666667,-5.74,0.2749,6.0149
-45.7,167.7,-5.873,0.2747,6.1477
-45.7,167.7333333,-6.067,0.2745,6.3415
-45.7,167.7666667,-6.403,0.2742,6.6772
-45.7,167.8,-6.601,0.274,6.875
-45.7,167.8333333,-6.755,0.2738,7.0288
-45.7,167.8666667,-6.769,0.2735,7.0425
-45.7,167.9,-6.749,0.2732,7.0222
-45.7,167.9333333,-6.671,0.2729,6.9439
-45.7,167.9666667,-6.579,0.2726,6.8516
-45.7,168,-6.498,0.2722,6.7702
-45.7,168.0333333,-6.459,0.2719,6.7309
-45.7,168.0666667,-6.359,0.2715,6.6305
-45.7,168.1,-6.296,0.2711,6.5671
-45.7,168.1333333,-6.261,0.2707,6.5317
-45.7,168.1666667,-6.257,0.2702,6.5272
-45.7,168.2,-6.264,0.2698,6.5338
-45.7,168.2333333,-6.287,0.2693,6.5563
-45.7,168.2666667,-6.319,0.2688,6.5878
-45.7,168.3,-6.336,0.2684,6.6044
-45.7,168.3333333,-6.353,0.2679,6.6209
-45.7,168.3666667,-6.384,0.2674,6.6514
-45.7,168.4,-6.438,0.2669,6.7049
-45.7,168.4333333,-6.517,0.2664,6.7834
-45.7,168.4666667,-6.633,0.2659,6.8989
-45.7,168.5,-6.704,0.2654,6.9694
-45.7,168.5333333,-6.747,0.2649,7.0119
-45.7,168.5666667,-6.815,0.2644,7.0794
-45.7,168.6,-6.851,0.264,7.115
-45.7,168.6333333,-6.859,0.2635,7.1225
-45.7,168.6666667,-6.885,0.2631,7.1481
-45.7,168.7,-6.962,0.2627,7.2247
-45.7,168.7333333,-6.976,0.2623,7.2383
-45.7,168.7666667,-6.972,0.262,7.234
-45.7,168.8,-6.987,0.2616,7.2486
-45.7,168.8333333,-7.013,0.2613,7.2743
-45.7,168.8666667,-7.054,0.2611,7.3151
-45.7,168.9,-7.128,0.2608,7.3888
-45.7,168.9333333,-7.267,0.2606,7.5276
-45.7,168.9666667,-7.349,0.2603,7.6093
-45.7,169,-7.499,0.2601,7.7591
-45.7,169.0333333,-7.562,0.26,7.822
-45.7,169.0666667,-7.586,0.2598,7.8458
-45.7,169.1,-7.579,0.2596,7.8386
-45.7,169.1333333,-7.546,0.2595,7.8055
-45.7,169.1666667,-7.568,0.2594,7.8274
-45.7,169.2,-7.568,0.2593,7.8273
-45.7,169.2333333,-7.535,0.2592,7.7942
-45.7,169.2666667,-7.473,0.2591,7.7321
-45.7,169.3,-7.428,0.259,7.687
-45.7,169.3333333,-7.385,0.259,7.644
-45.7,169.3666667,-7.388,0.2589,7.6469
-45.7,169.4,-7.41,0.2589,7.6689
-45.7,169.4333333,-7.414,0.2588,7.6728
-45.7,169.4666667,-7.478,0.2588,7.7368
-45.7,169.5,-7.56,0.2587,7.8187
-45.7,169.5333333,-7.649,0.2587,7.9077
-45.7,169.5666667,-7.76,0.2587,8.0187
-45.7,169.6,-7.888,0.2587,8.1467
-45.7,169.6333333,-8.039,0.2586,8.2976
-45.7,169.6666667,-8.156,0.2586,8.4146
-45.7,169.7,-8.223,0.2586,8.4816
-45.7,169.7333333,-8.254,0.2586,8.5126
-45.7,169.7666667,-8.258,0.2586,8.5166
-45.7,169.8,-8.21,0.2586,8.4686
-45.7,169.8333333,-8.136,0.2586,8.3946
-45.7,169.8666667,-7.981,0.2586,8.2396
-45.7,169.9,-7.904,0.2586,8.1626
-45.7,169.9333333,-7.834,0.2586,8.0926
-45.7,169.9666667,-7.76,0.2586,8.0186
-45.7,170,-7.685,0.2585,7.9435
-45.7,170.0333333,-7.629,0.2585,7.8875
-45.7,170.0666667,-7.574,0.2585,7.8325
-45.7,170.1,-7.517,0.2585,7.7755
-45.7,170.1333333,-7.461,0.2585,7.7195
-45.7,170.1666667,-7.394,0.2585,7.6525
-45.7,170.2,-7.316,0.2585,7.5745
-45.66666667,166.8666667,-6.379,0.2766,6.6556
-45.66666667,166.9,-6.533,0.2766,6.8096
-45.66666667,166.9333333,-6.591,0.2766,6.8676
-45.66666667,166.9666667,-6.633,0.2766,6.9096
-45.66666667,167,-6.787,0.2766,7.0636
-45.66666667,167.0333333,-6.788,0.2765,7.0645
-45.66666667,167.0666667,-6.864,0.2765,7.1405
-45.66666667,167.1,-6.868,0.2765,7.1445
-45.66666667,167.1333333,-6.983,0.2764,7.2594
-45.66666667,167.1666667,-7.138,0.2764,7.4144
-45.66666667,167.2,-7.121,0.2763,7.3973
-45.66666667,167.2333333,-6.919,0.2763,7.1953
-45.66666667,167.2666667,-6.857,0.2762,7.1332
-45.66666667,167.3,-6.757,0.2761,7.0331
-45.66666667,167.3333333,-6.57,0.2761,6.8461
-45.66666667,167.3666667,-6.622,0.276,6.898
-45.66666667,167.4,-6.685,0.2759,6.9609
-45.66666667,167.4333333,-6.61,0.2758,6.8858
-45.66666667,167.4666667,-6.431,0.2757,6.7067
-45.66666667,167.5,-6.386,0.2755,6.6615
-45.66666667,167.5333333,-6.301,0.2754,6.5764
-45.66666667,167.5666667,-6.006,0.2752,6.2812
-45.66666667,167.6,-5.849,0.2751,6.1241
-45.66666667,167.6333333,-5.801,0.2749,6.0759
-45.66666667,167.6666667,-5.794,0.2747,6.0687
-45.66666667,167.7,-5.894,0.2746,6.1686
-45.66666667,167.7333333,-6.054,0.2743,6.3283
-45.66666667,167.7666667,-6.269,0.2741,6.5431
-45.66666667,167.8,-6.497,0.2739,6.7709
-45.66666667,167.8333333,-6.683,0.2736,6.9566
-45.66666667,167.8666667,-6.804,0.2734,7.0774
-45.66666667,167.9,-6.795,0.2731,7.0681
-45.66666667,167.9333333,-6.738,0.2728,7.0108
-45.66666667,167.9666667,-6.66,0.2724,6.9324
-45.66666667,168,-6.593,0.2721,6.8651
-45.66666667,168.0333333,-6.564,0.2717,6.8357
-45.66666667,168.0666667,-6.456,0.2714,6.7274
-45.66666667,168.1,-6.402,0.271,6.673
-45.66666667,168.1333333,-6.38,0.2706,6.6506
-45.66666667,168.1666667,-6.383,0.2701,6.6531
-45.66666667,168.2,-6.404,0.2697,6.6737
-45.66666667,168.2333333,-6.426,0.2693,6.6953
-45.66666667,168.2666667,-6.452,0.2688,6.7208
-45.66666667,168.3,-6.48,0.2683,6.7483
-45.66666667,168.3333333,-6.507,0.2678,6.7748
-45.66666667,168.3666667,-6.549,0.2674,6.8164
-45.66666667,168.4,-6.608,0.2669,6.8749
-45.66666667,168.4333333,-6.696,0.2664,6.9624
-45.66666667,168.4666667,-6.831,0.2659,7.0969
-45.66666667,168.5,-6.912,0.2654,7.1774
-45.66666667,168.5333333,-6.964,0.265,7.229
-45.66666667,168.5666667,-7.039,0.2645,7.3035
-45.66666667,168.6,-7.058,0.2641,7.3221
-45.66666667,168.6333333,-7.043,0.2636,7.3066
-45.66666667,168.6666667,-7.136,0.2632,7.3992
-45.66666667,168.7,-7.158,0.2628,7.4208
-45.66666667,168.7333333,-7.17,0.2625,7.4325
-45.66666667,168.7666667,-7.168,0.2621,7.4301
-45.66666667,168.8,-7.157,0.2618,7.4188
-45.66666667,168.8333333,-7.16,0.2615,7.4215
-45.66666667,168.8666667,-7.171,0.2612,7.4322
-45.66666667,168.9,-7.216,0.2609,7.4769
-45.66666667,168.9333333,-7.319,0.2607,7.5797
-45.66666667,168.9666667,-7.442,0.2605,7.7025
-45.66666667,169,-7.572,0.2603,7.8323
-45.66666667,169.0333333,-7.705,0.2601,7.9651
-45.66666667,169.0666667,-7.729,0.2599,7.9889
-45.66666667,169.1,-7.75,0.2598,8.0098
-45.66666667,169.1333333,-7.722,0.2596,7.9816
-45.66666667,169.1666667,-7.696,0.2595,7.9555
-45.66666667,169.2,-7.672,0.2594,7.9314
-45.66666667,169.2333333,-7.636,0.2593,7.8953
-45.66666667,169.2666667,-7.56,0.2592,7.8192
-45.66666667,169.3,-7.502,0.2591,7.7611
-45.66666667,169.3333333,-7.446,0.259,7.705
-45.66666667,169.3666667,-7.438,0.259,7.697
-45.66666667,169.4,-7.467,0.2589,7.7259
-45.66666667,169.4333333,-7.517,0.2589,7.7759
-45.66666667,169.4666667,-7.617,0.2588,7.8758
-45.66666667,169.5,-7.717,0.2588,7.9758
-45.66666667,169.5333333,-7.824,0.2588,8.0828
-45.66666667,169.5666667,-7.95,0.2587,8.2087
-45.66666667,169.6,-8.087,0.2587,8.3457
-45.66666667,169.6333333,-8.234,0.2587,8.4927
-45.66666667,169.6666667,-8.304,0.2587,8.5627
-45.66666667,169.7,-8.342,0.2586,8.6006
-45.66666667,169.7333333,-8.367,0.2586,8.6256
-45.66666667,169.7666667,-8.387,0.2586,8.6456
-45.66666667,169.8,-8.354,0.2586,8.6126
-45.66666667,169.8333333,-8.28,0.2586,8.5386
-45.66666667,169.8666667,-8.156,0.2586,8.4146
-45.66666667,169.9,-8.029,0.2586,8.2876
-45.66666667,169.9333333,-7.941,0.2586,8.1996
-45.66666667,169.9666667,-7.872,0.2586,8.1306
-45.66666667,170,-7.795,0.2586,8.0536
-45.66666667,170.0333333,-7.749,0.2586,8.0076
-45.66666667,170.0666667,-7.694,0.2586,7.9526
-45.66666667,170.1,-7.62,0.2586,7.8786
-45.66666667,170.1333333,-7.564,0.2585,7.8225
-45.66666667,170.1666667,-7.497,0.2585,7.7555
-45.66666667,170.2,-7.441,0.2585,7.6995
-45.63333333,166.8666667,-6.302,0.2765,6.5785
-45.63333333,166.9,-6.455,0.2765,6.7315
-45.63333333,166.9333333,-6.603,0.2765,6.8795
-45.63333333,166.9666667,-6.771,0.2765,7.0475
-45.63333333,167,-6.894,0.2765,7.1705
-45.63333333,167.0333333,-7.037,0.2765,7.3135
-45.63333333,167.0666667,-7.029,0.2765,7.3055
-45.63333333,167.1,-7.047,0.2764,7.3234
-45.63333333,167.1333333,-7.207,0.2764,7.4834
-45.63333333,167.1666667,-7.237,0.2763,7.5133
-45.63333333,167.2,-7.269,0.2763,7.5453
-45.63333333,167.2333333,-7.184,0.2762,7.4602
-45.63333333,167.2666667,-6.986,0.2761,7.2621
-45.63333333,167.3,-6.847,0.2761,7.1231
-45.63333333,167.3333333,-6.741,0.276,7.017
-45.63333333,167.3666667,-6.651,0.2759,6.9269
-45.63333333,167.4,-6.769,0.2758,7.0448
-45.63333333,167.4333333,-6.619,0.2757,6.8947
-45.63333333,167.4666667,-6.502,0.2756,6.7776
-45.63333333,167.5,-6.391,0.2754,6.6664
-45.63333333,167.5333333,-6.261,0.2753,6.5363
-45.63333333,167.5666667,-6.055,0.2752,6.3302
-45.63333333,167.6,-5.935,0.275,6.21
-45.63333333,167.6333333,-5.948,0.2748,6.2228
-45.63333333,167.6666667,-5.846,0.2747,6.1207
-45.63333333,167.7,-5.904,0.2745,6.1785
-45.63333333,167.7333333,-6.005,0.2742,6.2792
-45.63333333,167.7666667,-6.202,0.274,6.476
-45.63333333,167.8,-6.407,0.2738,6.6808
-45.63333333,167.8333333,-6.618,0.2735,6.8915
-45.63333333,167.8666667,-6.74,0.2732,7.0132
-45.63333333,167.9,-6.806,0.273,7.079
-45.63333333,167.9333333,-6.808,0.2727,7.0807
-45.63333333,167.9666667,-6.691,0.2723,6.9633
-45.63333333,168,-6.695,0.272,6.967
-45.63333333,168.0333333,-6.638,0.2716,6.9096
-45.63333333,168.0666667,-6.557,0.2713,6.8283
-45.63333333,168.1,-6.522,0.2709,6.7929
-45.63333333,168.1333333,-6.517,0.2705,6.7875
-45.63333333,168.1666667,-6.534,0.2701,6.8041
-45.63333333,168.2,-6.575,0.2696,6.8446
-45.63333333,168.2333333,-6.615,0.2692,6.8842
-45.63333333,168.2666667,-6.644,0.2687,6.9127
-45.63333333,168.3,-6.672,0.2683,6.9403
-45.63333333,168.3333333,-6.697,0.2678,6.9648
-45.63333333,168.3666667,-6.733,0.2673,7.0003
-45.63333333,168.4,-6.783,0.2669,7.0499
-45.63333333,168.4333333,-6.852,0.2664,7.1184
-45.63333333,168.4666667,-6.957,0.2659,7.2229
-45.63333333,168.5,-7.084,0.2655,7.3495
-45.63333333,168.5333333,-7.158,0.265,7.423
-45.63333333,168.5666667,-7.207,0.2646,7.4716
-45.63333333,168.6,-7.218,0.2642,7.4822
-45.63333333,168.6333333,-7.243,0.2637,7.5067
-45.63333333,168.6666667,-7.279,0.2633,7.5423
-45.63333333,168.7,-7.332,0.263,7.595
-45.63333333,168.7333333,-7.357,0.2626,7.6196
-45.63333333,168.7666667,-7.368,0.2623,7.6303
-45.63333333,168.8,-7.373,0.2619,7.6349
-45.63333333,168.8333333,-7.381,0.2616,7.6426
-45.63333333,168.8666667,-7.337,0.2613,7.5983
-45.63333333,168.9,-7.345,0.2611,7.6061
-45.63333333,168.9333333,-7.404,0.2608,7.6648
-45.63333333,168.9666667,-7.515,0.2606,7.7756
-45.63333333,169,-7.675,0.2604,7.9354
-45.63333333,169.0333333,-7.795,0.2602,8.0552
-45.63333333,169.0666667,-7.971,0.26,8.231
-45.63333333,169.1,-7.973,0.2599,8.2329
-45.63333333,169.1333333,-7.913,0.2597,8.1727
-45.63333333,169.1666667,-7.857,0.2596,8.1166
-45.63333333,169.2,-7.833,0.2595,8.0925
-45.63333333,169.2333333,-7.82,0.2594,8.0794
-45.63333333,169.2666667,-7.743,0.2593,8.0023
-45.63333333,169.3,-7.624,0.2592,7.8832
-45.63333333,169.3333333,-7.538,0.2591,7.7971
-45.63333333,169.3666667,-7.532,0.259,7.791
-45.63333333,169.4,-7.584,0.259,7.843
-45.63333333,169.4333333,-7.659,0.2589,7.9179
-45.63333333,169.4666667,-7.771,0.2589,8.0299
-45.63333333,169.5,-7.89,0.2588,8.1488
-45.63333333,169.5333333,-8.016,0.2588,8.2748
-45.63333333,169.5666667,-8.145,0.2588,8.4038
-45.63333333,169.6,-8.207,0.2587,8.4657
-45.63333333,169.6333333,-8.315,0.2587,8.5737
-45.63333333,169.6666667,-8.395,0.2587,8.6537
-45.63333333,169.7,-8.447,0.2587,8.7057
-45.63333333,169.7333333,-8.438,0.2586,8.6966
-45.63333333,169.7666667,-8.467,0.2586,8.7256
-45.63333333,169.8,-8.475,0.2586,8.7336
-45.63333333,169.8333333,-8.416,0.2586,8.6746
-45.63333333,169.8666667,-8.313,0.2586,8.5716
-45.63333333,169.9,-8.197,0.2586,8.4556
-45.63333333,169.9333333,-8.103,0.2586,8.3616
-45.63333333,169.9666667,-8.021,0.2586,8.2796
-45.63333333,170,-7.944,0.2586,8.2026
-45.63333333,170.0333333,-7.857,0.2586,8.1156
-45.63333333,170.0666667,-7.791,0.2586,8.0496
-45.63333333,170.1,-7.715,0.2586,7.9736
-45.63333333,170.1333333,-7.649,0.2586,7.9076
-45.63333333,170.1666667,-7.587,0.2586,7.8456
-45.63333333,170.2,-7.54,0.2586,7.7986
-45.6,166.8666667,-6.386,0.2765,6.6625
-45.6,166.9,-6.569,0.2765,6.8455
-45.6,166.9333333,-6.679,0.2765,6.9555
-45.6,166.9666667,-6.797,0.2765,7.0735
-45.6,167,-6.971,0.2765,7.2475
-45.6,167.0333333,-7.122,0.2764,7.3984
-45.6,167.0666667,-7.191,0.2764,7.4674
-45.6,167.1,-7.274,0.2764,7.5504
-45.6,167.1333333,-7.344,0.2763,7.6203
-45.6,167.1666667,-7.366,0.2763,7.6423
-45.6,167.2,-7.368,0.2762,7.6442
-45.6,167.2333333,-7.245,0.2762,7.5212
-45.6,167.2666667,-7.132,0.2761,7.4081
-45.6,167.3,-7.05,0.276,7.326
-45.6,167.3333333,-6.851,0.2759,7.1269
-45.6,167.3666667,-6.739,0.2758,7.0148
-45.6,167.4,-6.823,0.2757,7.0987
-45.6,167.4333333,-6.743,0.2756,7.0186
-45.6,167.4666667,-6.682,0.2755,6.9575
-45.6,167.5,-6.523,0.2754,6.7984
-45.6,167.5333333,-6.238,0.2752,6.5132
-45.6,167.5666667,-6.064,0.2751,6.3391
-45.6,167.6,-5.995,0.2749,6.2699
-45.6,167.6333333,-5.929,0.2748,6.2038
-45.6,167.6666667,-5.88,0.2746,6.1546
-45.6,167.7,-5.913,0.2744,6.1874
-45.6,167.7333333,-5.977,0.2742,6.2512
-45.6,167.7666667,-6.108,0.2739,6.3819
-45.6,167.8,-6.217,0.2737,6.4907
-45.6,167.8333333,-6.352,0.2734,6.6254
-45.6,167.8666667,-6.471,0.2732,6.7442
-45.6,167.9,-6.559,0.2729,6.8319
-45.6,167.9333333,-6.63,0.2726,6.9026
-45.6,167.9666667,-6.693,0.2722,6.9652
-45.6,168,-6.771,0.2719,7.0429
-45.6,168.0333333,-6.702,0.2716,6.9736
-45.6,168.0666667,-6.655,0.2712,6.9262
-45.6,168.1,-6.63,0.2708,6.9008
-45.6,168.1333333,-6.65,0.2704,6.9204
-45.6,168.1666667,-6.709,0.27,6.979
-45.6,168.2,-6.796,0.2696,7.0656
-45.6,168.2333333,-6.908,0.2691,7.1771
-45.6,168.2666667,-6.879,0.2687,7.1477
-45.6,168.3,-6.91,0.2683,7.1783
-45.6,168.3333333,-6.928,0.2678,7.1958
-45.6,168.3666667,-6.939,0.2673,7.2063
-45.6,168.4,-6.976,0.2669,7.2429
-45.6,168.4333333,-7.008,0.2664,7.2744
-45.6,168.4666667,-7.084,0.266,7.35
-45.6,168.5,-7.224,0.2655,7.4895
-45.6,168.5333333,-7.327,0.2651,7.5921
-45.6,168.5666667,-7.338,0.2647,7.6027
-45.6,168.6,-7.295,0.2642,7.5592
-45.6,168.6333333,-7.294,0.2638,7.5578
-45.6,168.6666667,-7.389,0.2634,7.6524
-45.6,168.7,-7.509,0.2631,7.7721
-45.6,168.7333333,-7.51,0.2627,7.7727
-45.6,168.7666667,-7.58,0.2624,7.8424
-45.6,168.8,-7.57,0.262,7.832
-45.6,168.8333333,-7.613,0.2617,7.8747
-45.6,168.8666667,-7.564,0.2614,7.8254
-45.6,168.9,-7.536,0.2612,7.7972
-45.6,168.9333333,-7.562,0.2609,7.8229
-45.6,168.9666667,-7.626,0.2607,7.8867
-45.6,169,-7.735,0.2605,7.9955
-45.6,169.0333333,-7.953,0.2603,8.2133
-45.6,169.0666667,-8.104,0.2601,8.3641
-45.6,169.1,-8.168,0.26,8.428
-45.6,169.1333333,-8.135,0.2598,8.3948
-45.6,169.1666667,-8.06,0.2597,8.3197
-45.6,169.2,-8.056,0.2595,8.3155
-45.6,169.2333333,-8.033,0.2594,8.2924
-45.6,169.2666667,-7.982,0.2593,8.2413
-45.6,169.3,-7.771,0.2592,8.0302
