Lat,Long,Geoid2016,DBL60,BDL60_NZVD2016
-46.8,168.6,-2.76,0.2659,3.0259
-46.8,168.6333333,-2.752,0.2668,3.0188
-46.8,168.6666667,-2.747,0.2677,3.0147
-46.8,168.7,-2.738,0.2686,3.0066
-46.8,168.7333333,-2.725,0.2695,2.9945
-46.8,168.7666667,-2.707,0.2705,2.9775
-46.8,168.8,-2.683,0.2715,2.9545
-46.8,168.8333333,-2.652,0.2725,2.9245
-46.8,168.8666667,-2.615,0.2735,2.8885
-46.8,168.9,-2.579,0.2745,2.8535
-46.8,168.9333333,-2.544,0.2756,2.8196
-46.8,168.9666667,-2.512,0.2766,2.7886
-46.8,169,-2.479,0.2777,2.7567
-46.8,169.0333333,-2.445,0.2788,2.7238
-46.8,169.0666667,-2.404,0.2798,2.6838
-46.8,169.1,-2.358,0.2809,2.6389
-46.8,169.1333333,-2.303,0.2819,2.5849
-46.8,169.1666667,-2.245,0.2829,2.5279
-46.8,169.2,-2.178,0.2839,2.4619
-46.8,169.2333333,-2.107,0.2848,2.3918
-46.8,169.2666667,-2.029,0.2857,2.3147
-46.8,169.3,-1.947,0.2866,2.2336
-46.8,169.3333333,-1.862,0.2874,2.1494
-46.8,169.3666667,-1.775,0.2882,2.0632
-46.8,169.4,-1.698,0.2889,1.9869
-46.8,169.4333333,-1.624,0.2896,1.9136
-46.8,169.4666667,-1.555,0.2902,1.8452
-46.8,169.5,-1.491,0.2908,1.7818
-46.8,169.5333333,-1.43,0.2913,1.7213
-46.8,169.5666667,-1.367,0.2918,1.6588
-46.8,169.6,-1.304,0.2922,1.5962
-46.8,169.6333333,-1.245,0.2926,1.5376
-46.8,169.6666667,-1.181,0.293,1.474
-46.8,169.7,-1.119,0.2932,1.4122
-46.8,169.7333333,-1.057,0.2935,1.3505
-46.8,169.7666667,-0.994,0.2937,1.2877
-46.8,169.8,-0.928,0.2939,1.2219
-46.8,169.8333333,-0.861,0.294,1.155
-46.8,169.8666667,-0.789,0.2941,1.0831
-46.8,169.9,-0.715,0.2941,1.0091
-46.8,169.9333333,-0.636,0.2942,0.9302
-46.8,169.9666667,-0.559,0.2942,0.8532
-46.8,170,-0.478,0.2942,0.7722
-46.8,170.0333333,-0.399,0.2941,0.6931
-46.8,170.0666667,-0.325,0.2941,0.6191
-46.8,170.1,-0.248,0.294,0.542
-46.8,170.1333333,-0.173,0.294,0.467
-46.8,170.1666667,-0.1,0.2939,0.3939
-46.8,170.2,-0.028,0.2938,0.3218
-46.8,170.2333333,0.038,0.2937,0.2557
-46.8,170.2666667,0.106,0.2936,0.1876
-46.8,170.3,0.17,0.2935,0.1235
-46.8,170.3333333,0.234,0.2934,0.0594
-46.8,170.3666667,0.295,0.2933,-0.0017
-46.8,170.4,0.351,0.2932,-0.0578
-46.8,170.4333333,0.402,0.2931,-0.1089
-46.8,170.4666667,0.45,0.293,-0.157
-46.8,170.5,0.492,0.293,-0.199
-46.8,170.5333333,0.53,0.2929,-0.2371
-46.8,170.5666667,0.566,0.2928,-0.2732
-46.8,170.6,0.602,0.2927,-0.3093
-46.8,170.6333333,0.635,0.2926,-0.3424
-46.8,170.6666667,0.668,0.2926,-0.3754
-46.8,170.7,0.7,0.2925,-0.4075
-46.8,170.7333333,0.732,0.2925,-0.4395
-46.8,170.7666667,0.765,0.2924,-0.4726
-46.8,170.8,0.796,0.2923,-0.5037
-46.8,170.8333333,0.829,0.2923,-0.5367
-46.8,170.8666667,0.86,0.2923,-0.5677
-46.8,170.9,0.89,0.2922,-0.5978
-46.8,170.9333333,0.919,0.2922,-0.6268
-46.8,170.9666667,0.945,0.2921,-0.6529
-46.8,171,0.97,0.2921,-0.6779
-46.8,171.0333333,0.993,0.2921,-0.7009
-46.8,171.0666667,1.016,0.2921,-0.7239
-46.8,171.1,1.039,0.2921,-0.7469
-46.8,171.1333333,1.066,0.2921,-0.7739
-46.8,171.1666667,1.094,0.2921,-0.8019
-46.76666667,166.3333333,1.18,0.2537,-0.9263
-46.76666667,166.3666667,1.119,0.2537,-0.8653
-46.76666667,166.4,1.052,0.2537,-0.7983
-46.76666667,166.4333333,0.981,0.2537,-0.7273
-46.76666667,166.4666667,0.907,0.2537,-0.6533
-46.76666667,166.5,0.832,0.2537,-0.5783
-46.76666667,166.5333333,0.758,0.2537,-0.5043
-46.76666667,166.5666667,0.689,0.2537,-0.4353
-46.76666667,166.6,0.626,0.2537,-0.3723
-46.76666667,166.6333333,0.57,0.2537,-0.3163
-46.76666667,166.6666667,0.521,0.2537,-0.2673
-46.76666667,166.7,0.477,0.2537,-0.2233
-46.76666667,166.7333333,0.436,0.2537,-0.1823
-46.76666667,166.7666667,0.396,0.2537,-0.1423
-46.76666667,166.8,0.356,0.2537,-0.1023
-46.76666667,166.8333333,0.317,0.2537,-0.0633
-46.76666667,166.8666667,0.282,0.2353,-0.0467
-46.76666667,166.9,0.253,0.2354,-0.0176
-46.76666667,166.9333333,0.222,0.2355,0.0135
-46.76666667,166.9666667,0.202,0.2357,0.0337
-46.76666667,167,0.181,0.2358,0.0548
-46.76666667,167.0333333,0.153,0.236,0.083
-46.76666667,167.0666667,0.118,0.2363,0.1183
-46.76666667,167.1,0.072,0.2365,0.1645
-46.76666667,167.1333333,0.02,0.2367,0.2167
-46.76666667,167.1666667,-0.045,0.237,0.282
-46.76666667,167.2,-0.125,0.2373,0.3623
-46.76666667,167.2333333,-0.205,0.2375,0.4425
-46.76666667,167.2666667,-0.312,0.2378,0.5498
-46.76666667,167.3,-0.417,0.2382,0.6552
-46.76666667,167.3333333,-0.536,0.2385,0.7745
-46.76666667,167.3666667,-0.671,0.2389,0.9099
-46.76666667,167.4,-0.808,0.2392,1.0472
-46.76666667,167.4333333,-0.943,0.2396,1.1826
-46.76666667,167.4666667,-1.072,0.24,1.312
-46.76666667,167.5,-1.188,0.2405,1.4285
-46.76666667,167.5333333,-1.282,0.2409,1.5229
-46.76666667,167.5666667,-1.369,0.2414,1.6104
-46.76666667,167.6,-1.446,0.2419,1.6879
-46.76666667,167.6333333,-1.516,0.2424,1.7584
-46.76666667,167.6666667,-1.576,0.243,1.819
-46.76666667,167.7,-1.655,0.2435,1.8985
-46.76666667,167.7333333,-1.753,0.2441,1.9971
-46.76666667,167.7666667,-1.851,0.2448,2.0958
-46.76666667,167.8,-1.969,0.2454,2.2144
-46.76666667,167.8333333,-2.069,0.2461,2.3151
-46.76666667,167.8666667,-2.184,0.2468,2.4308
-46.76666667,167.9,-2.322,0.2475,2.5695
-46.76666667,167.9333333,-2.415,0.2483,2.6633
-46.76666667,167.9666667,-2.445,0.2491,2.6941
-46.76666667,168,-2.45,0.2499,2.6999
-46.76666667,168.0333333,-2.478,0.2507,2.7287
-46.76666667,168.0666667,-2.515,0.2516,2.7666
-46.76666667,168.1,-2.552,0.2524,2.8044
-46.76666667,168.1333333,-2.597,0.2533,2.8503
-46.76666667,168.1666667,-2.638,0.2542,2.8922
-46.76666667,168.2,-2.686,0.2551,2.9411
-46.76666667,168.2333333,-2.735,0.2561,2.9911
-46.76666667,168.2666667,-2.781,0.257,3.038
-46.76666667,168.3,-2.825,0.2579,3.0829
-46.76666667,168.3333333,-2.862,0.2588,3.1208
-46.76666667,168.3666667,-2.887,0.2597,3.1467
-46.76666667,168.4,-2.914,0.2606,3.1746
-46.76666667,168.4333333,-2.934,0.2615,3.1955
-46.76666667,168.4666667,-2.955,0.2624,3.2174
-46.76666667,168.5,-2.971,0.2633,3.2343
-46.76666667,168.5333333,-2.982,0.2641,3.2461
-46.76666667,168.5666667,-2.995,0.265,3.26
-46.76666667,168.6,-2.989,0.2658,3.2548
-46.76666667,168.6333333,-2.99,0.2667,3.2567
-46.76666667,168.6666667,-2.986,0.2676,3.2536
-46.76666667,168.7,-2.978,0.2685,3.2465
-46.76666667,168.7333333,-2.967,0.2694,3.2364
-46.76666667,168.7666667,-2.948,0.2704,3.2184
-46.76666667,168.8,-2.926,0.2714,3.1974
-46.76666667,168.8333333,-2.896,0.2724,3.1684
-46.76666667,168.8666667,-2.861,0.2735,3.1345
-46.76666667,168.9,-2.82,0.2745,3.0945
-46.76666667,168.9333333,-2.782,0.2756,3.0576
-46.76666667,168.9666667,-2.742,0.2767,3.0187
-46.76666667,169,-2.702,0.2779,2.9799
-46.76666667,169.0333333,-2.66,0.279,2.939
-46.76666667,169.0666667,-2.615,0.2801,2.8951
-46.76666667,169.1,-2.565,0.2812,2.8462
-46.76666667,169.1333333,-2.517,0.2822,2.7992
-46.76666667,169.1666667,-2.46,0.2833,2.7433
-46.76666667,169.2,-2.4,0.2843,2.6843
-46.76666667,169.2333333,-2.333,0.2853,2.6183
-46.76666667,169.2666667,-2.256,0.2862,2.5422
-46.76666667,169.3,-2.175,0.2871,2.4621
-46.76666667,169.3333333,-2.092,0.288,2.38
-46.76666667,169.3666667,-2.002,0.2888,2.2908
-46.76666667,169.4,-1.916,0.2895,2.2055
-46.76666667,169.4333333,-1.851,0.2902,2.1412
-46.76666667,169.4666667,-1.774,0.2908,2.0648
-46.76666667,169.5,-1.707,0.2914,1.9984
-46.76666667,169.5333333,-1.649,0.2919,1.9409
-46.76666667,169.5666667,-1.583,0.2924,1.8754
-46.76666667,169.6,-1.529,0.2929,1.8219
-46.76666667,169.6333333,-1.465,0.2932,1.7582
-46.76666667,169.6666667,-1.407,0.2936,1.7006
-46.76666667,169.7,-1.349,0.2938,1.6428
-46.76666667,169.7333333,-1.289,0.2941,1.5831
-46.76666667,169.7666667,-1.231,0.2943,1.5253
-46.76666667,169.8,-1.173,0.2944,1.4674
-46.76666667,169.8333333,-1.112,0.2945,1.4065
-46.76666667,169.8666667,-1.048,0.2946,1.3426
-46.76666667,169.9,-0.976,0.2946,1.2706
-46.76666667,169.9333333,-0.902,0.2946,1.1966
-46.76666667,169.9666667,-0.825,0.2946,1.1196
-46.76666667,170,-0.743,0.2945,1.0375
-46.76666667,170.0333333,-0.662,0.2945,0.9565
-46.76666667,170.0666667,-0.575,0.2944,0.8694
-46.76666667,170.1,-0.497,0.2943,0.7913
-46.76666667,170.1333333,-0.412,0.2942,0.7062
-46.76666667,170.1666667,-0.332,0.2941,0.6261
-46.76666667,170.2,-0.255,0.294,0.549
-46.76666667,170.2333333,-0.181,0.2939,0.4749
-46.76666667,170.2666667,-0.111,0.2937,0.4047
-46.76666667,170.3,-0.044,0.2936,0.3376
-46.76666667,170.3333333,0.023,0.2935,0.2705
-46.76666667,170.3666667,0.086,0.2934,0.2074
-46.76666667,170.4,0.146,0.2933,0.1473
-46.76666667,170.4333333,0.197,0.2932,0.0962
-46.76666667,170.4666667,0.245,0.2931,0.0481
-46.76666667,170.5,0.29,0.293,0.003
-46.76666667,170.5333333,0.33,0.2929,-0.0371
-46.76666667,170.5666667,0.372,0.2928,-0.0792
-46.76666667,170.6,0.409,0.2927,-0.1163
-46.76666667,170.6333333,0.448,0.2926,-0.1554
-46.76666667,170.6666667,0.486,0.2926,-0.1934
-46.76666667,170.7,0.524,0.2925,-0.2315
-46.76666667,170.7333333,0.56,0.2924,-0.2676
-46.76666667,170.7666667,0.597,0.2924,-0.3046
-46.76666667,170.8,0.633,0.2923,-0.3407
-46.76666667,170.8333333,0.668,0.2923,-0.3757
-46.76666667,170.8666667,0.704,0.2922,-0.4118
-46.76666667,170.9,0.737,0.2922,-0.4448
-46.76666667,170.9333333,0.767,0.2921,-0.4749
-46.76666667,170.9666667,0.797,0.2921,-0.5049
-46.76666667,171,0.826,0.2921,-0.5339
-46.76666667,171.0333333,0.852,0.2921,-0.5599
-46.76666667,171.0666667,0.88,0.292,-0.588
-46.76666667,171.1,0.908,0.292,-0.616
-46.76666667,171.1333333,0.94,0.292,-0.648
-46.76666667,171.1666667,0.972,0.292,-0.68
-46.73333333,166.3333333,0.971,0.2537,-0.7173
-46.73333333,166.3666667,0.91,0.2537,-0.6563
-46.73333333,166.4,0.842,0.2537,-0.5883
-46.73333333,166.4333333,0.768,0.2537,-0.5143
-46.73333333,166.4666667,0.696,0.2537,-0.4423
-46.73333333,166.5,0.621,0.2537,-0.3673
-46.73333333,166.5333333,0.548,0.2537,-0.2943
-46.73333333,166.5666667,0.48,0.2537,-0.2263
-46.73333333,166.6,0.418,0.2537,-0.1643
-46.73333333,166.6333333,0.36,0.2537,-0.1063
-46.73333333,166.6666667,0.308,0.2537,-0.0543
-46.73333333,166.7,0.264,0.2537,-0.0103
-46.73333333,166.7333333,0.223,0.2537,0.0307
-46.73333333,166.7666667,0.186,0.2537,0.0677
-46.73333333,166.8,0.148,0.2537,0.1057
-46.73333333,166.8333333,0.112,0.2537,0.1417
-46.73333333,166.8666667,0.078,0.2346,0.1566
-46.73333333,166.9,0.05,0.2347,0.1847
-46.73333333,166.9333333,0.023,0.2349,0.2119
-46.73333333,166.9666667,0.007,0.2351,0.2281
-46.73333333,167,-0.011,0.2354,0.2464
-46.73333333,167.0333333,-0.033,0.2356,0.2686
-46.73333333,167.0666667,-0.063,0.2358,0.2988
-46.73333333,167.1,-0.101,0.236,0.337
-46.73333333,167.1333333,-0.151,0.2363,0.3873
-46.73333333,167.1666667,-0.207,0.2366,0.4436
-46.73333333,167.2,-0.274,0.2368,0.5108
-46.73333333,167.2333333,-0.353,0.2371,0.5901
-46.73333333,167.2666667,-0.426,0.2374,0.6634
-46.73333333,167.3,-0.522,0.2377,0.7597
-46.73333333,167.3333333,-0.631,0.2381,0.8691
-46.73333333,167.3666667,-0.755,0.2384,0.9934
-46.73333333,167.4,-0.883,0.2388,1.1218
-46.73333333,167.4333333,-1.018,0.2392,1.2572
-46.73333333,167.4666667,-1.146,0.2396,1.3856
-46.73333333,167.5,-1.264,0.24,1.504
-46.73333333,167.5333333,-1.365,0.2405,1.6055
-46.73333333,167.5666667,-1.45,0.241,1.691
-46.73333333,167.6,-1.532,0.2415,1.7735
-46.73333333,167.6333333,-1.607,0.242,1.849
-46.73333333,167.6666667,-1.684,0.2426,1.9266
-46.73333333,167.7,-1.776,0.2431,2.0191
-46.73333333,167.7333333,-1.891,0.2437,2.1347
-46.73333333,167.7666667,-2.005,0.2444,2.2494
-46.73333333,167.8,-2.162,0.245,2.407
-46.73333333,167.8333333,-2.267,0.2457,2.5127
-46.73333333,167.8666667,-2.414,0.2464,2.6604
-46.73333333,167.9,-2.528,0.2472,2.7752
-46.73333333,167.9333333,-2.569,0.2479,2.8169
-46.73333333,167.9666667,-2.571,0.2487,2.8197
-46.73333333,168,-2.59,0.2495,2.8395
-46.73333333,168.0333333,-2.628,0.2504,2.8784
-46.73333333,168.0666667,-2.675,0.2513,2.9263
-46.73333333,168.1,-2.715,0.2522,2.9672
-46.73333333,168.1333333,-2.77,0.2531,3.0231
-46.73333333,168.1666667,-2.819,0.254,3.073
-46.73333333,168.2,-2.874,0.2549,3.1289
-46.73333333,168.2333333,-2.928,0.2559,3.1839
-46.73333333,168.2666667,-2.977,0.2569,3.2339
-46.73333333,168.3,-3.026,0.2578,3.2838
-46.73333333,168.3333333,-3.064,0.2588,3.3228
-46.73333333,168.3666667,-3.089,0.2597,3.3487
-46.73333333,168.4,-3.117,0.2606,3.3776
-46.73333333,168.4333333,-3.138,0.2615,3.3995
-46.73333333,168.4666667,-3.159,0.2624,3.4214
-46.73333333,168.5,-3.18,0.2632,3.4432
-46.73333333,168.5333333,-3.198,0.264,3.462
-46.73333333,168.5666667,-3.213,0.2649,3.4779
-46.73333333,168.6,-3.218,0.2657,3.4837
-46.73333333,168.6333333,-3.22,0.2666,3.4866
-46.73333333,168.6666667,-3.216,0.2675,3.4835
-46.73333333,168.7,-3.206,0.2684,3.4744
-46.73333333,168.7333333,-3.196,0.2693,3.4653
-46.73333333,168.7666667,-3.177,0.2703,3.4473
-46.73333333,168.8,-3.154,0.2713,3.4253
-46.73333333,168.8333333,-3.123,0.2724,3.3954
-46.73333333,168.8666667,-3.087,0.2734,3.3604
-46.73333333,168.9,-3.042,0.2746,3.3166
-46.73333333,168.9333333,-3.003,0.2757,3.2787
-46.73333333,168.9666667,-2.956,0.2768,3.2328
-46.73333333,169,-2.91,0.278,3.188
-46.73333333,169.0333333,-2.863,0.2792,3.1422
-46.73333333,169.0666667,-2.815,0.2803,3.0953
-46.73333333,169.1,-2.764,0.2815,3.0455
-46.73333333,169.1333333,-2.718,0.2826,3.0006
-46.73333333,169.1666667,-2.664,0.2837,2.9477
-46.73333333,169.2,-2.605,0.2848,2.8898
-46.73333333,169.2333333,-2.541,0.2858,2.8268
-46.73333333,169.2666667,-2.475,0.2868,2.7618
-46.73333333,169.3,-2.399,0.2877,2.6867
-46.73333333,169.3333333,-2.319,0.2886,2.6076
-46.73333333,169.3666667,-2.232,0.2894,2.5214
-46.73333333,169.4,-2.146,0.2901,2.4361
-46.73333333,169.4333333,-2.067,0.2909,2.3579
-46.73333333,169.4666667,-1.996,0.2915,2.2875
-46.73333333,169.5,-1.926,0.2921,2.2181
-46.73333333,169.5333333,-1.867,0.2926,2.1596
-46.73333333,169.5666667,-1.8,0.2931,2.0931
-46.73333333,169.6,-1.742,0.2935,2.0355
-46.73333333,169.6333333,-1.685,0.2939,1.9789
-46.73333333,169.6666667,-1.63,0.2942,1.9242
-46.73333333,169.7,-1.572,0.2945,1.8665
-46.73333333,169.7333333,-1.517,0.2947,1.8117
-46.73333333,169.7666667,-1.463,0.2948,1.7578
-46.73333333,169.8,-1.409,0.295,1.704
-46.73333333,169.8333333,-1.355,0.295,1.65
-46.73333333,169.8666667,-1.299,0.2951,1.5941
-46.73333333,169.9,-1.234,0.2951,1.5291
-46.73333333,169.9333333,-1.166,0.295,1.461
-46.73333333,169.9666667,-1.093,0.295,1.388
-46.73333333,170,-1.012,0.2949,1.3069
-46.73333333,170.0333333,-0.927,0.2948,1.2218
-46.73333333,170.0666667,-0.841,0.2947,1.1357
-46.73333333,170.1,-0.752,0.2946,1.0466
-46.73333333,170.1333333,-0.662,0.2944,0.9564
-46.73333333,170.1666667,-0.575,0.2943,0.8693
-46.73333333,170.2,-0.492,0.2942,0.7862
-46.73333333,170.2333333,-0.41,0.294,0.704
-46.73333333,170.2666667,-0.334,0.2939,0.6279
-46.73333333,170.3,-0.263,0.2938,0.5568
-46.73333333,170.3333333,-0.192,0.2936,0.4856
-46.73333333,170.3666667,-0.128,0.2935,0.4215
-46.73333333,170.4,-0.068,0.2934,0.3614
-46.73333333,170.4333333,-0.009,0.2932,0.3022
-46.73333333,170.4666667,0.039,0.2931,0.2541
-46.73333333,170.5,0.087,0.293,0.206
-46.73333333,170.5333333,0.132,0.2929,0.1609
-46.73333333,170.5666667,0.174,0.2928,0.1188
-46.73333333,170.6,0.219,0.2927,0.0737
-46.73333333,170.6333333,0.264,0.2926,0.0286
-46.73333333,170.6666667,0.306,0.2926,-0.0134
-46.73333333,170.7,0.345,0.2925,-0.0525
-46.73333333,170.7333333,0.385,0.2924,-0.0926
-46.73333333,170.7666667,0.426,0.2923,-0.1337
-46.73333333,170.8,0.469,0.2923,-0.1767
-46.73333333,170.8333333,0.509,0.2922,-0.2168
-46.73333333,170.8666667,0.548,0.2922,-0.2558
-46.73333333,170.9,0.582,0.2921,-0.2899
-46.73333333,170.9333333,0.618,0.2921,-0.3259
-46.73333333,170.9666667,0.652,0.2921,-0.3599
-46.73333333,171,0.686,0.292,-0.394
-46.73333333,171.0333333,0.717,0.292,-0.425
-46.73333333,171.0666667,0.751,0.292,-0.459
-46.73333333,171.1,0.782,0.292,-0.49
-46.73333333,171.1333333,0.818,0.292,-0.526
-46.73333333,171.1666667,0.854,0.292,-0.562
-46.7,166.3333333,0.762,0.2537,-0.5083
-46.7,166.3666667,0.7,0.2537,-0.4463
-46.7,166.4,0.631,0.2537,-0.3773
-46.7,166.4333333,0.557,0.2537,-0.3033
-46.7,166.4666667,0.484,0.2537,-0.2303
-46.7,166.5,0.411,0.2537,-0.1573
-46.7,166.5333333,0.343,0.2537,-0.0893
-46.7,166.5666667,0.276,0.2537,-0.0223
-46.7,166.6,0.214,0.2537,0.0397
-46.7,166.6333333,0.154,0.2537,0.0997
-46.7,166.6666667,0.1,0.2537,0.1537
-46.7,166.7,0.053,0.2537,0.2007
-46.7,166.7333333,0.012,0.2537,0.2417
-46.7,166.7666667,-0.026,0.2537,0.2797
-46.7,166.8,-0.062,0.2537,0.3157
-46.7,166.8333333,-0.099,0.2331,0.3321
-46.7,166.8666667,-0.13,0.2336,0.3636
-46.7,166.9,-0.157,0.2341,0.3911
-46.7,166.9333333,-0.178,0.2344,0.4124
-46.7,166.9666667,-0.195,0.2346,0.4296
-46.7,167,-0.207,0.2349,0.4419
-46.7,167.0333333,-0.223,0.2351,0.4581
-46.7,167.0666667,-0.25,0.2353,0.4853
-46.7,167.1,-0.283,0.2356,0.5186
-46.7,167.1333333,-0.327,0.2358,0.5628
-46.7,167.1666667,-0.379,0.2361,0.6151
-46.7,167.2,-0.437,0.2364,0.6734
-46.7,167.2333333,-0.502,0.2367,0.7387
-46.7,167.2666667,-0.567,0.237,0.804
-46.7,167.3,-0.648,0.2373,0.8853
-46.7,167.3333333,-0.738,0.2376,0.9756
-46.7,167.3666667,-0.848,0.238,1.086
-46.7,167.4,-0.971,0.2384,1.2094
-46.7,167.4333333,-1.096,0.2388,1.3348
-46.7,167.4666667,-1.223,0.2392,1.4622
-46.7,167.5,-1.342,0.2396,1.5816
-46.7,167.5333333,-1.445,0.2401,1.6851
-46.7,167.5666667,-1.542,0.2405,1.7825
-46.7,167.6,-1.629,0.241,1.87
-46.7,167.6333333,-1.716,0.2416,1.9576
-46.7,167.6666667,-1.804,0.2421,2.0461
-46.7,167.7,-1.903,0.2427,2.1457
-46.7,167.7333333,-2.014,0.2433,2.2573
-46.7,167.7666667,-2.147,0.2439,2.3909
-46.7,167.8,-2.268,0.2446,2.5126
-46.7,167.8333333,-2.366,0.2453,2.6113
-46.7,167.8666667,-2.484,0.246,2.73
-46.7,167.9,-2.568,0.2468,2.8148
-46.7,167.9333333,-2.634,0.2475,2.8815
-46.7,167.9666667,-2.687,0.2483,2.9353
-46.7,168,-2.742,0.2492,2.9912
-46.7,168.0333333,-2.792,0.2501,3.0421
-46.7,168.0666667,-2.849,0.2509,3.0999
-46.7,168.1,-2.91,0.2519,3.1619
-46.7,168.1333333,-2.964,0.2528,3.2168
-46.7,168.1666667,-3.024,0.2538,3.2778
-46.7,168.2,-3.087,0.2548,3.3418
-46.7,168.2333333,-3.148,0.2557,3.4037
-46.7,168.2666667,-3.2,0.2567,3.4567
-46.7,168.3,-3.246,0.2577,3.5037
-46.7,168.3333333,-3.286,0.2587,3.5447
-46.7,168.3666667,-3.311,0.2596,3.5706
-46.7,168.4,-3.329,0.2606,3.5896
-46.7,168.4333333,-3.351,0.2615,3.6125
-46.7,168.4666667,-3.368,0.2623,3.6303
-46.7,168.5,-3.388,0.2632,3.6512
-46.7,168.5333333,-3.409,0.264,3.673
-46.7,168.5666667,-3.422,0.2648,3.6868
-46.7,168.6,-3.43,0.2656,3.6956
-46.7,168.6333333,-3.431,0.2665,3.6975
-46.7,168.6666667,-3.428,0.2673,3.6953
-46.7,168.7,-3.415,0.2682,3.6832
-46.7,168.7333333,-3.398,0.2692,3.6672
-46.7,168.7666667,-3.379,0.2702,3.6492
-46.7,168.8,-3.354,0.2712,3.6252
-46.7,168.8333333,-3.321,0.2723,3.5933
-46.7,168.8666667,-3.285,0.2734,3.5584
-46.7,168.9,-3.242,0.2745,3.5165
-46.7,168.9333333,-3.197,0.2757,3.4727
-46.7,168.9666667,-3.15,0.2769,3.4269
-46.7,169,-3.103,0.2781,3.3811
-46.7,169.0333333,-3.054,0.2794,3.3334
-46.7,169.0666667,-3.004,0.2806,3.2846
-46.7,169.1,-2.955,0.2818,3.2368
-46.7,169.1333333,-2.906,0.283,3.189
-46.7,169.1666667,-2.859,0.2841,3.1431
-46.7,169.2,-2.808,0.2853,3.0933
-46.7,169.2333333,-2.751,0.2863,3.0373
-46.7,169.2666667,-2.687,0.2874,2.9744
-46.7,169.3,-2.617,0.2883,2.9053
-46.7,169.3333333,-2.539,0.2892,2.8282
-46.7,169.3666667,-2.455,0.2901,2.7451
-46.7,169.4,-2.372,0.2909,2.6629
-46.7,169.4333333,-2.294,0.2916,2.5856
-46.7,169.4666667,-2.218,0.2922,2.5102
-46.7,169.5,-2.146,0.2928,2.4388
-46.7,169.5333333,-2.087,0.2934,2.3804
-46.7,169.5666667,-2.026,0.2938,2.3198
-46.7,169.6,-1.969,0.2942,2.2632
-46.7,169.6333333,-1.912,0.2946,2.2066
-46.7,169.6666667,-1.856,0.2949,2.1509
-46.7,169.7,-1.797,0.2952,2.0922
-46.7,169.7333333,-1.745,0.2953,2.0403
-46.7,169.7666667,-1.695,0.2955,1.9905
-46.7,169.8,-1.645,0.2956,1.9406
-46.7,169.8333333,-1.596,0.2956,1.8916
-46.7,169.8666667,-1.544,0.2956,1.8396
-46.7,169.9,-1.488,0.2956,1.7836
-46.7,169.9333333,-1.425,0.2955,1.7205
-46.7,169.9666667,-1.355,0.2954,1.6504
-46.7,170,-1.278,0.2953,1.5733
-46.7,170.0333333,-1.193,0.2952,1.4882
-46.7,170.0666667,-1.106,0.295,1.401
-46.7,170.1,-1.015,0.2948,1.3098
-46.7,170.1333333,-0.923,0.2947,1.2177
-46.7,170.1666667,-0.831,0.2945,1.1255
-46.7,170.2,-0.739,0.2944,1.0334
-46.7,170.2333333,-0.651,0.2942,0.9452
-46.7,170.2666667,-0.567,0.294,0.861
-46.7,170.3,-0.486,0.2939,0.7799
-46.7,170.3333333,-0.414,0.2937,0.7077
-46.7,170.3666667,-0.347,0.2936,0.6406
-46.7,170.4,-0.283,0.2934,0.5764
-46.7,170.4333333,-0.223,0.2933,0.5163
-46.7,170.4666667,-0.166,0.2932,0.4592
-46.7,170.5,-0.116,0.293,0.409
-46.7,170.5333333,-0.066,0.2929,0.3589
-46.7,170.5666667,-0.016,0.2928,0.3088
-46.7,170.6,0.033,0.2927,0.2597
-46.7,170.6333333,0.08,0.2926,0.2126
-46.7,170.6666667,0.126,0.2925,0.1665
-46.7,170.7,0.171,0.2925,0.1215
-46.7,170.7333333,0.215,0.2924,0.0774
-46.7,170.7666667,0.26,0.2923,0.0323
-46.7,170.8,0.304,0.2922,-0.0118
-46.7,170.8333333,0.347,0.2922,-0.0548
-46.7,170.8666667,0.39,0.2921,-0.0979
-46.7,170.9,0.432,0.2921,-0.1399
-46.7,170.9333333,0.47,0.2921,-0.1779
-46.7,170.9666667,0.512,0.292,-0.22
-46.7,171,0.547,0.292,-0.255
-46.7,171.0333333,0.585,0.292,-0.293
-46.7,171.0666667,0.622,0.2919,-0.3301
-46.7,171.1,0.661,0.2919,-0.3691
-46.7,171.1333333,0.699,0.2919,-0.4071
-46.7,171.1666667,0.738,0.2919,-0.4461
-46.66666667,166.3333333,0.551,0.2537,-0.2973
-46.66666667,166.3666667,0.488,0.2537,-0.2343
-46.66666667,166.4,0.415,0.2537,-0.1613
-46.66666667,166.4333333,0.341,0.2537,-0.0873
-46.66666667,166.4666667,0.267,0.2537,-0.0133
-46.66666667,166.5,0.196,0.2537,0.0577
-46.66666667,166.5333333,0.131,0.2537,0.1227
-46.66666667,166.5666667,0.068,0.2537,0.1857
-46.66666667,166.6,0.006,0.2537,0.2477
-46.66666667,166.6333333,-0.054,0.2537,0.3077
-46.66666667,166.6666667,-0.11,0.2537,0.3637
-46.66666667,166.7,-0.16,0.2537,0.4137
-46.66666667,166.7333333,-0.206,0.2311,0.4371
-46.66666667,166.7666667,-0.249,0.2313,0.4803
-46.66666667,166.8,-0.289,0.2317,0.5207
-46.66666667,166.8333333,-0.326,0.2325,0.5585
-46.66666667,166.8666667,-0.357,0.233,0.59
-46.66666667,166.9,-0.381,0.2335,0.6145
