Lat,Long,Geoid2016,WGN53,WGN53_NZVD2016
-39.43333333,176.8666667,-18.355,0.4335,18.7885
-39.43333333,176.9,-18.373,0.4337,18.8067
-39.43333333,176.9333333,-18.403,0.4338,18.8368
-39.43333333,176.9666667,-18.444,0.4339,18.8779
-39.43333333,177,-18.514,0.4341,18.9481
-39.43333333,177.0333333,-18.599,0.4342,19.0332
-39.43333333,177.0666667,-18.695,0.4343,19.1293
-39.43333333,177.1,-18.799,0.4344,19.2334
-39.43333333,177.1333333,-18.907,0.4345,19.3415
-39.43333333,177.1666667,-19.017,0.4346,19.4516
-39.43333333,177.2,-19.13,0.4347,19.5647
-39.43333333,177.2333333,-19.246,0.4348,19.6808
-39.43333333,177.2666667,-19.363,0.4348,19.7978
-39.43333333,177.3,-19.484,0.4349,19.9189
-39.43333333,177.3333333,-19.608,0.4349,20.0429
-39.43333333,177.3666667,-19.734,0.435,20.169
-39.43333333,177.4,-19.86,0.435,20.295
-39.43333333,177.4333333,-19.987,0.435,20.422
-39.43333333,177.4666667,-20.114,0.435,20.549
-39.4,173.1333333,-21.273,0.4082,21.6812
-39.4,173.1666667,-21.198,0.4082,21.6062
-39.4,173.2,-21.115,0.4082,21.5232
-39.4,173.2333333,-21.031,0.4082,21.4392
-39.4,173.2666667,-20.951,0.4082,21.3592
-39.4,173.3,-20.871,0.4082,21.2792
-39.4,173.3333333,-20.802,0.4082,21.2102
-39.4,173.3666667,-20.741,0.4082,21.1492
-39.4,173.4,-20.685,0.4082,21.0932
-39.4,173.4333333,-20.638,0.4082,21.0462
-39.4,173.4666667,-20.586,0.4082,20.9942
-39.4,173.5,-20.541,0.4082,20.9492
-39.4,173.5333333,-20.498,0.4082,20.9062
-39.4,173.5666667,-20.459,0.4082,20.8672
-39.4,173.6,-20.43,0.4082,20.8382
-39.4,173.6333333,-20.411,0.3989,20.8099
-39.4,173.6666667,-20.396,0.3989,20.7949
-39.4,173.7,-20.383,0.3989,20.7819
-39.4,173.7333333,-20.371,0.399,20.77
-39.4,173.7666667,-20.354,0.399,20.753
-39.4,173.8,-20.34,0.399,20.739
-39.4,173.8333333,-20.334,0.3991,20.7331
-39.4,173.8666667,-20.345,0.3991,20.7441
-39.4,173.9,-20.383,0.3992,20.7822
-39.4,173.9333333,-20.413,0.3992,20.8122
-39.4,173.9666667,-20.468,0.3993,20.8673
-39.4,174,-20.527,0.3994,20.9264
-39.4,174.0333333,-20.561,0.3995,20.9605
-39.4,174.0666667,-20.577,0.3995,20.9765
-39.4,174.1,-20.563,0.3996,20.9626
-39.4,174.1333333,-20.539,0.3997,20.9387
-39.4,174.1666667,-20.494,0.3998,20.8938
-39.4,174.2,-20.451,0.3999,20.8509
-39.4,174.2333333,-20.401,0.4001,20.8011
-39.4,174.2666667,-20.369,0.4002,20.7692
-39.4,174.3,-20.34,0.4003,20.7403
-39.4,174.3333333,-20.325,0.4005,20.7255
-39.4,174.3666667,-20.326,0.4007,20.7267
-39.4,174.4,-20.336,0.4008,20.7368
-39.4,174.4333333,-20.349,0.401,20.75
-39.4,174.4666667,-20.369,0.4012,20.7702
-39.4,174.5,-20.41,0.4014,20.8114
-39.4,174.5333333,-20.448,0.4017,20.8497
-39.4,174.5666667,-20.496,0.4019,20.8979
-39.4,174.6,-20.527,0.4022,20.9292
-39.4,174.6333333,-20.573,0.4024,20.9754
-39.4,174.6666667,-20.627,0.4027,21.0297
-39.4,174.7,-20.647,0.403,21.05
-39.4,174.7333333,-20.683,0.4033,21.0863
-39.4,174.7666667,-20.721,0.4036,21.1246
-39.4,174.8,-20.786,0.404,21.19
-39.4,174.8333333,-20.836,0.4044,21.2404
-39.4,174.8666667,-20.871,0.4047,21.2757
-39.4,174.9,-20.891,0.4051,21.2961
-39.4,174.9333333,-20.884,0.4055,21.2895
-39.4,174.9666667,-20.873,0.406,21.279
-39.4,175,-20.894,0.4064,21.3004
-39.4,175.0333333,-20.911,0.4069,21.3179
-39.4,175.0666667,-20.971,0.4073,21.3783
-39.4,175.1,-21.057,0.4078,21.4648
-39.4,175.1333333,-21.144,0.4084,21.5524
-39.4,175.1666667,-21.253,0.4089,21.6619
-39.4,175.2,-21.347,0.4094,21.7564
-39.4,175.2333333,-21.432,0.41,21.842
-39.4,175.2666667,-21.522,0.4106,21.9326
-39.4,175.3,-21.602,0.4112,22.0132
-39.4,175.3333333,-21.696,0.4118,22.1078
-39.4,175.3666667,-21.793,0.4124,22.2054
-39.4,175.4,-21.898,0.413,22.311
-39.4,175.4333333,-22.011,0.4137,22.4247
-39.4,175.4666667,-22.131,0.4143,22.5453
-39.4,175.5,-22.226,0.415,22.641
-39.4,175.5333333,-22.329,0.4157,22.7447
-39.4,175.5666667,-22.399,0.4163,22.8153
-39.4,175.6,-22.435,0.417,22.852
-39.4,175.6333333,-22.499,0.4177,22.9167
-39.4,175.6666667,-22.536,0.4184,22.9544
-39.4,175.7,-22.581,0.4191,23.0001
-39.4,175.7333333,-22.616,0.4197,23.0357
-39.4,175.7666667,-22.634,0.4204,23.0544
-39.4,175.8,-22.686,0.4211,23.1071
-39.4,175.8333333,-22.705,0.4217,23.1267
-39.4,175.8666667,-22.718,0.4223,23.1403
-39.4,175.9,-22.733,0.423,23.156
-39.4,175.9333333,-22.578,0.4236,23.0016
-39.4,175.9666667,-22.5,0.4242,22.9242
-39.4,176,-22.396,0.4247,22.8207
-39.4,176.0333333,-22.31,0.4253,22.7353
-39.4,176.0666667,-22.178,0.4258,22.6038
-39.4,176.1,-22.042,0.4263,22.4683
-39.4,176.1333333,-21.946,0.4268,22.3728
-39.4,176.1666667,-21.807,0.4273,22.2343
-39.4,176.2,-21.681,0.4278,22.1088
-39.4,176.2333333,-21.526,0.4282,21.9542
-39.4,176.2666667,-21.344,0.4286,21.7726
-39.4,176.3,-21.145,0.429,21.574
-39.4,176.3333333,-20.931,0.4294,21.3604
-39.4,176.3666667,-20.767,0.4298,21.1968
-39.4,176.4,-20.559,0.4301,20.9891
-39.4,176.4333333,-20.341,0.4305,20.7715
-39.4,176.4666667,-20.081,0.4308,20.5118
-39.4,176.5,-19.814,0.4311,20.2451
-39.4,176.5333333,-19.57,0.4313,20.0013
-39.4,176.5666667,-19.356,0.4316,19.7876
-39.4,176.6,-19.15,0.4319,19.5819
-39.4,176.6333333,-18.993,0.4321,19.4251
-39.4,176.6666667,-18.862,0.4323,19.2943
-39.4,176.7,-18.743,0.4325,19.1755
-39.4,176.7333333,-18.677,0.4327,19.1097
-39.4,176.7666667,-18.598,0.4329,19.0309
-39.4,176.8,-18.546,0.4331,18.9791
-39.4,176.8333333,-18.493,0.4332,18.9262
-39.4,176.8666667,-18.467,0.4334,18.9004
-39.4,176.9,-18.459,0.4335,18.8925
-39.4,176.9333333,-18.457,0.4337,18.8907
-39.4,176.9666667,-18.498,0.4338,18.9318
-39.4,177,-18.546,0.434,18.98
-39.4,177.0333333,-18.616,0.4341,19.0501
-39.4,177.0666667,-18.699,0.4342,19.1332
-39.4,177.1,-18.787,0.4344,19.2214
-39.4,177.1333333,-18.884,0.4345,19.3185
-39.4,177.1666667,-18.989,0.4346,19.4236
-39.4,177.2,-19.099,0.4346,19.5336
-39.4,177.2333333,-19.215,0.4347,19.6497
-39.4,177.2666667,-19.332,0.4348,19.7668
-39.4,177.3,-19.455,0.4348,19.8898
-39.4,177.3333333,-19.58,0.4349,20.0149
-39.4,177.3666667,-19.708,0.4349,20.1429
-39.4,177.4,-19.838,0.4349,20.2729
-39.4,177.4333333,-19.969,0.435,20.404
-39.4,177.4666667,-20.097,0.435,20.532
-39.36666667,173.1333333,-21.481,0.4082,21.8892
-39.36666667,173.1666667,-21.409,0.4082,21.8172
-39.36666667,173.2,-21.328,0.4082,21.7362
-39.36666667,173.2333333,-21.247,0.4082,21.6552
-39.36666667,173.2666667,-21.167,0.4082,21.5752
-39.36666667,173.3,-21.095,0.4082,21.5032
-39.36666667,173.3333333,-21.03,0.4082,21.4382
-39.36666667,173.3666667,-20.976,0.4082,21.3842
-39.36666667,173.4,-20.926,0.4082,21.3342
-39.36666667,173.4333333,-20.881,0.4082,21.2892
-39.36666667,173.4666667,-20.836,0.4082,21.2442
-39.36666667,173.5,-20.796,0.4082,21.2042
-39.36666667,173.5333333,-20.757,0.4082,21.1652
-39.36666667,173.5666667,-20.727,0.4082,21.1352
-39.36666667,173.6,-20.704,0.4082,21.1122
-39.36666667,173.6333333,-20.689,0.3989,21.0879
-39.36666667,173.6666667,-20.679,0.3989,21.0779
-39.36666667,173.7,-20.672,0.399,21.071
-39.36666667,173.7333333,-20.661,0.399,21.06
-39.36666667,173.7666667,-20.648,0.3991,21.0471
-39.36666667,173.8,-20.642,0.3991,21.0411
-39.36666667,173.8333333,-20.646,0.3992,21.0452
-39.36666667,173.8666667,-20.677,0.3992,21.0762
-39.36666667,173.9,-20.722,0.3993,21.1213
-39.36666667,173.9333333,-20.794,0.3993,21.1933
-39.36666667,173.9666667,-20.878,0.3994,21.2774
-39.36666667,174,-20.97,0.3994,21.3694
-39.36666667,174.0333333,-21.044,0.3995,21.4435
-39.36666667,174.0666667,-21.074,0.3996,21.4736
-39.36666667,174.1,-21.058,0.3997,21.4577
-39.36666667,174.1333333,-20.999,0.3998,21.3988
-39.36666667,174.1666667,-20.941,0.3999,21.3409
-39.36666667,174.2,-20.88,0.4,21.28
-39.36666667,174.2333333,-20.822,0.4002,21.2222
-39.36666667,174.2666667,-20.772,0.4003,21.1723
-39.36666667,174.3,-20.738,0.4004,21.1384
-39.36666667,174.3333333,-20.713,0.4006,21.1136
-39.36666667,174.3666667,-20.706,0.4008,21.1068
-39.36666667,174.4,-20.709,0.4009,21.1099
-39.36666667,174.4333333,-20.721,0.4011,21.1221
-39.36666667,174.4666667,-20.755,0.4013,21.1563
-39.36666667,174.5,-20.79,0.4016,21.1916
-39.36666667,174.5333333,-20.833,0.4018,21.2348
-39.36666667,174.5666667,-20.883,0.402,21.285
-39.36666667,174.6,-20.931,0.4023,21.3333
-39.36666667,174.6333333,-20.985,0.4025,21.3875
-39.36666667,174.6666667,-21.038,0.4028,21.4408
-39.36666667,174.7,-21.056,0.4031,21.4591
-39.36666667,174.7333333,-21.09,0.4034,21.4934
-39.36666667,174.7666667,-21.143,0.4038,21.5468
-39.36666667,174.8,-21.191,0.4041,21.5951
-39.36666667,174.8333333,-21.258,0.4045,21.6625
-39.36666667,174.8666667,-21.298,0.4049,21.7029
-39.36666667,174.9,-21.309,0.4053,21.7143
-39.36666667,174.9333333,-21.316,0.4057,21.7217
-39.36666667,174.9666667,-21.314,0.4061,21.7201
-39.36666667,175,-21.305,0.4065,21.7115
-39.36666667,175.0333333,-21.349,0.407,21.756
-39.36666667,175.0666667,-21.415,0.4075,21.8225
-39.36666667,175.1,-21.48,0.408,21.888
-39.36666667,175.1333333,-21.541,0.4085,21.9495
-39.36666667,175.1666667,-21.644,0.409,22.053
-39.36666667,175.2,-21.757,0.4096,22.1666
-39.36666667,175.2333333,-21.868,0.4101,22.2781
-39.36666667,175.2666667,-21.97,0.4107,22.3807
-39.36666667,175.3,-22.097,0.4113,22.5083
-39.36666667,175.3333333,-22.214,0.4119,22.6259
-39.36666667,175.3666667,-22.338,0.4125,22.7505
-39.36666667,175.4,-22.477,0.4131,22.8901
-39.36666667,175.4333333,-22.594,0.4137,23.0077
-39.36666667,175.4666667,-22.722,0.4144,23.1364
-39.36666667,175.5,-22.848,0.415,23.263
-39.36666667,175.5333333,-22.954,0.4157,23.3697
-39.36666667,175.5666667,-23.026,0.4164,23.4424
-39.36666667,175.6,-23.068,0.417,23.485
-39.36666667,175.6333333,-23.066,0.4177,23.4837
-39.36666667,175.6666667,-23.077,0.4184,23.4954
-39.36666667,175.7,-23.086,0.419,23.505
-39.36666667,175.7333333,-23.115,0.4197,23.5347
-39.36666667,175.7666667,-23.153,0.4203,23.5733
-39.36666667,175.8,-23.196,0.421,23.617
-39.36666667,175.8333333,-23.204,0.4216,23.6256
-39.36666667,175.8666667,-23.211,0.4222,23.6332
-39.36666667,175.9,-23.209,0.4229,23.6319
-39.36666667,175.9333333,-23.078,0.4235,23.5015
-39.36666667,175.9666667,-22.978,0.424,23.402
-39.36666667,176,-22.818,0.4246,23.2426
-39.36666667,176.0333333,-22.696,0.4252,23.1212
-39.36666667,176.0666667,-22.588,0.4257,23.0137
-39.36666667,176.1,-22.464,0.4262,22.8902
-39.36666667,176.1333333,-22.336,0.4267,22.7627
-39.36666667,176.1666667,-22.209,0.4272,22.6362
-39.36666667,176.2,-22.109,0.4276,22.5366
-39.36666667,176.2333333,-21.945,0.4281,22.3731
-39.36666667,176.2666667,-21.754,0.4285,22.1825
-39.36666667,176.3,-21.537,0.4289,21.9659
-39.36666667,176.3333333,-21.351,0.4293,21.7803
-39.36666667,176.3666667,-21.133,0.4296,21.5626
-39.36666667,176.4,-20.925,0.43,21.355
-39.36666667,176.4333333,-20.655,0.4303,21.0853
-39.36666667,176.4666667,-20.443,0.4306,20.8736
-39.36666667,176.5,-20.17,0.4309,20.6009
-39.36666667,176.5333333,-19.907,0.4312,20.3382
-39.36666667,176.5666667,-19.671,0.4315,20.1025
-39.36666667,176.6,-19.449,0.4317,19.8807
-39.36666667,176.6333333,-19.267,0.432,19.699
-39.36666667,176.6666667,-19.097,0.4322,19.5292
-39.36666667,176.7,-18.962,0.4324,19.3944
-39.36666667,176.7333333,-18.862,0.4326,19.2946
-39.36666667,176.7666667,-18.759,0.4328,19.1918
-39.36666667,176.8,-18.686,0.433,19.119
-39.36666667,176.8333333,-18.656,0.4331,19.0891
-39.36666667,176.8666667,-18.603,0.4333,19.0363
-39.36666667,176.9,-18.566,0.4334,18.9994
-39.36666667,176.9333333,-18.564,0.4336,18.9976
-39.36666667,176.9666667,-18.57,0.4337,19.0037
-39.36666667,177,-18.605,0.4339,19.0389
-39.36666667,177.0333333,-18.662,0.434,19.096
-39.36666667,177.0666667,-18.72,0.4342,19.1542
-39.36666667,177.1,-18.798,0.4343,19.2323
-39.36666667,177.1333333,-18.888,0.4344,19.3224
-39.36666667,177.1666667,-18.984,0.4345,19.4185
-39.36666667,177.2,-19.091,0.4346,19.5256
-39.36666667,177.2333333,-19.202,0.4347,19.6367
-39.36666667,177.2666667,-19.318,0.4347,19.7527
-39.36666667,177.3,-19.439,0.4348,19.8738
-39.36666667,177.3333333,-19.563,0.4348,19.9978
-39.36666667,177.3666667,-19.69,0.4349,20.1249
-39.36666667,177.4,-19.819,0.4349,20.2539
-39.36666667,177.4333333,-19.952,0.4349,20.3869
-39.36666667,177.4666667,-20.085,0.4349,20.5199
-39.33333333,173.1333333,-21.689,0.4082,22.0972
-39.33333333,173.1666667,-21.618,0.4082,22.0262
-39.33333333,173.2,-21.541,0.4082,21.9492
-39.33333333,173.2333333,-21.464,0.4082,21.8722
-39.33333333,173.2666667,-21.39,0.4082,21.7982
-39.33333333,173.3,-21.322,0.4082,21.7302
-39.33333333,173.3333333,-21.263,0.4082,21.6712
-39.33333333,173.3666667,-21.213,0.4082,21.6212
-39.33333333,173.4,-21.168,0.4082,21.5762
-39.33333333,173.4333333,-21.127,0.4082,21.5352
-39.33333333,173.4666667,-21.088,0.4082,21.4962
-39.33333333,173.5,-21.052,0.4082,21.4602
-39.33333333,173.5333333,-21.02,0.4082,21.4282
-39.33333333,173.5666667,-20.993,0.4082,21.4012
-39.33333333,173.6,-20.972,0.4082,21.3802
-39.33333333,173.6333333,-20.958,0.3989,21.3569
-39.33333333,173.6666667,-20.951,0.399,21.35
-39.33333333,173.7,-20.945,0.399,21.344
-39.33333333,173.7333333,-20.938,0.3991,21.3371
-39.33333333,173.7666667,-20.931,0.3991,21.3301
-39.33333333,173.8,-20.934,0.3992,21.3332
-39.33333333,173.8333333,-20.952,0.3992,21.3512
-39.33333333,173.8666667,-20.998,0.3993,21.3973
-39.33333333,173.9,-21.075,0.3993,21.4743
-39.33333333,173.9333333,-21.176,0.3994,21.5754
-39.33333333,173.9666667,-21.295,0.3994,21.6944
-39.33333333,174,-21.434,0.3995,21.8335
-39.33333333,174.0333333,-21.573,0.3996,21.9726
-39.33333333,174.0666667,-21.644,0.3997,22.0437
-39.33333333,174.1,-21.581,0.3998,21.9808
-39.33333333,174.1333333,-21.477,0.3999,21.8769
-39.33333333,174.1666667,-21.373,0.4,21.773
-39.33333333,174.2,-21.279,0.4001,21.6791
-39.33333333,174.2333333,-21.208,0.4002,21.6082
-39.33333333,174.2666667,-21.154,0.4004,21.5544
-39.33333333,174.3,-21.114,0.4005,21.5145
-39.33333333,174.3333333,-21.088,0.4007,21.4887
-39.33333333,174.3666667,-21.075,0.4008,21.4758
-39.33333333,174.4,-21.075,0.401,21.476
-39.33333333,174.4333333,-21.091,0.4012,21.4922
-39.33333333,174.4666667,-21.12,0.4014,21.5214
-39.33333333,174.5,-21.156,0.4016,21.5576
-39.33333333,174.5333333,-21.189,0.4019,21.5909
-39.33333333,174.5666667,-21.235,0.4021,21.6371
-39.33333333,174.6,-21.265,0.4024,21.6674
-39.33333333,174.6333333,-21.301,0.4027,21.7037
-39.33333333,174.6666667,-21.348,0.4029,21.7509
-39.33333333,174.7,-21.392,0.4032,21.7952
-39.33333333,174.7333333,-21.461,0.4036,21.8646
-39.33333333,174.7666667,-21.511,0.4039,21.9149
-39.33333333,174.8,-21.573,0.4042,21.9772
-39.33333333,174.8333333,-21.609,0.4046,22.0136
-39.33333333,174.8666667,-21.627,0.405,22.032
-39.33333333,174.9,-21.647,0.4054,22.0524
-39.33333333,174.9333333,-21.667,0.4058,22.0728
-39.33333333,174.9666667,-21.687,0.4062,22.0932
-39.33333333,175,-21.709,0.4067,22.1157
-39.33333333,175.0333333,-21.782,0.4071,22.1891
-39.33333333,175.0666667,-21.856,0.4076,22.2636
-39.33333333,175.1,-21.922,0.4081,22.3301
-39.33333333,175.1333333,-21.986,0.4086,22.3946
-39.33333333,175.1666667,-22.067,0.4091,22.4761
-39.33333333,175.2,-22.167,0.4097,22.5767
-39.33333333,175.2333333,-22.283,0.4102,22.6932
-39.33333333,175.2666667,-22.417,0.4108,22.8278
-39.33333333,175.3,-22.567,0.4114,22.9784
-39.33333333,175.3333333,-22.707,0.412,23.119
-39.33333333,175.3666667,-22.847,0.4126,23.2596
-39.33333333,175.4,-22.993,0.4132,23.4062
-39.33333333,175.4333333,-23.151,0.4138,23.5648
-39.33333333,175.4666667,-23.315,0.4144,23.7294
-39.33333333,175.5,-23.495,0.4151,23.9101
-39.33333333,175.5333333,-23.664,0.4157,24.0797
-39.33333333,175.5666667,-23.767,0.4164,24.1834
-39.33333333,175.6,-23.759,0.417,24.176
-39.33333333,175.6333333,-23.695,0.4177,24.1127
-39.33333333,175.6666667,-23.627,0.4183,24.0453
-39.33333333,175.7,-23.604,0.419,24.023
-39.33333333,175.7333333,-23.621,0.4197,24.0407
-39.33333333,175.7666667,-23.656,0.4203,24.0763
-39.33333333,175.8,-23.7,0.4209,24.1209
-39.33333333,175.8333333,-23.735,0.4216,24.1566
-39.33333333,175.8666667,-23.676,0.4222,24.0982
-39.33333333,175.9,-23.596,0.4228,24.0188
-39.33333333,175.9333333,-23.535,0.4234,23.9584
-39.33333333,175.9666667,-23.446,0.4239,23.8699
-39.33333333,176,-23.256,0.4245,23.6805
-39.33333333,176.0333333,-23.107,0.425,23.532
-39.33333333,176.0666667,-22.986,0.4256,23.4116
-39.33333333,176.1,-22.861,0.4261,23.2871
-39.33333333,176.1333333,-22.735,0.4266,23.1616
-39.33333333,176.1666667,-22.607,0.4271,23.0341
-39.33333333,176.2,-22.506,0.4275,22.9335
-39.33333333,176.2333333,-22.328,0.4279,22.7559
-39.33333333,176.2666667,-22.091,0.4284,22.5194
-39.33333333,176.3,-21.97,0.4288,22.3988
-39.33333333,176.3333333,-21.81,0.4292,22.2392
-39.33333333,176.3666667,-21.603,0.4295,22.0325
-39.33333333,176.4,-21.354,0.4299,21.7839
-39.33333333,176.4333333,-21.073,0.4302,21.5032
-39.33333333,176.4666667,-20.846,0.4305,21.2765
-39.33333333,176.5,-20.547,0.4308,20.9778
-39.33333333,176.5333333,-20.279,0.4311,20.7101
-39.33333333,176.5666667,-20.039,0.4314,20.4704
-39.33333333,176.6,-19.806,0.4316,20.2376
-39.33333333,176.6333333,-19.564,0.4319,19.9959
-39.33333333,176.6666667,-19.361,0.4321,19.7931
-39.33333333,176.7,-19.207,0.4323,19.6393
-39.33333333,176.7333333,-19.081,0.4325,19.5135
-39.33333333,176.7666667,-18.962,0.4327,19.3947
-39.33333333,176.8,-18.875,0.4328,19.3078
-39.33333333,176.8333333,-18.84,0.433,19.273
-39.33333333,176.8666667,-18.775,0.4332,19.2082
-39.33333333,176.9,-18.723,0.4333,19.1563
-39.33333333,176.9333333,-18.698,0.4335,19.1315
-39.33333333,176.9666667,-18.686,0.4336,19.1196
-39.33333333,177,-18.697,0.4338,19.1308
-39.33333333,177.0333333,-18.732,0.4339,19.1659
-39.33333333,177.0666667,-18.781,0.4341,19.2151
-39.33333333,177.1,-18.844,0.4342,19.2782
-39.33333333,177.1333333,-18.92,0.4344,19.3544
-39.33333333,177.1666667,-19.005,0.4345,19.4395
-39.33333333,177.2,-19.104,0.4346,19.5386
-39.33333333,177.2333333,-19.208,0.4346,19.6426
-39.33333333,177.2666667,-19.32,0.4347,19.7547
-39.33333333,177.3,-19.437,0.4348,19.8718
-39.33333333,177.3333333,-19.557,0.4348,19.9918
-39.33333333,177.3666667,-19.681,0.4349,20.1159
-39.33333333,177.4,-19.809,0.4349,20.2439
-39.33333333,177.4333333,-19.942,0.4349,20.3769
-39.33333333,177.4666667,-20.078,0.4349,20.5129
-39.3,173.1333333,-21.891,0.4082,22.2992
-39.3,173.1666667,-21.824,0.4082,22.2322
-39.3,173.2,-21.753,0.4082,22.1612
-39.3,173.2333333,-21.681,0.4082,22.0892
-39.3,173.2666667,-21.613,0.4082,22.0212
-39.3,173.3,-21.553,0.4082,21.9612
-39.3,173.3333333,-21.5,0.4082,21.9082
-39.3,173.3666667,-21.455,0.4082,21.8632
-39.3,173.4,-21.414,0.4082,21.8222
-39.3,173.4333333,-21.375,0.4082,21.7832
-39.3,173.4666667,-21.338,0.4082,21.7462
-39.3,173.5,-21.305,0.4082,21.7132
-39.3,173.5333333,-21.276,0.4082,21.6842
-39.3,173.5666667,-21.248,0.4082,21.6562
-39.3,173.6,-21.227,0.4082,21.6352
-39.3,173.6333333,-21.213,0.4082,21.6212
-39.3,173.6666667,-21.204,0.4082,21.6122
-39.3,173.7,-21.2,0.4082,21.6082
-39.3,173.7333333,-21.196,0.3992,21.5952
-39.3,173.7666667,-21.197,0.3992,21.5962
-39.3,173.8,-21.211,0.3992,21.6102
-39.3,173.8333333,-21.239,0.3993,21.6383
-39.3,173.8666667,-21.301,0.3993,21.7003
-39.3,173.9,-21.398,0.3994,21.7974
-39.3,173.9333333,-21.51,0.3994,21.9094
-39.3,173.9666667,-21.661,0.3995,22.0605
-39.3,174,-21.841,0.3996,22.2406
-39.3,174.0333333,-22.056,0.3996,22.4556
-39.3,174.0666667,-22.338,0.3997,22.7377
-39.3,174.1,-22.022,0.3998,22.4218
-39.3,174.1333333,-21.856,0.3999,22.2559
-39.3,174.1666667,-21.714,0.4,22.114
-39.3,174.2,-21.611,0.4002,22.0112
-39.3,174.2333333,-21.536,0.4003,21.9363
-39.3,174.2666667,-21.484,0.4004,21.8844
-39.3,174.3,-21.45,0.4006,21.8506
-39.3,174.3333333,-21.427,0.4007,21.8277
-39.3,174.3666667,-21.418,0.4009,21.8189
-39.3,174.4,-21.42,0.4011,21.8211
-39.3,174.4333333,-21.437,0.4013,21.8383
-39.3,174.4666667,-21.464,0.4015,21.8655
-39.3,174.5,-21.498,0.4017,21.8997
-39.3,174.5333333,-21.539,0.402,21.941
-39.3,174.5666667,-21.582,0.4022,21.9842
-39.3,174.6,-21.611,0.4025,22.0135
-39.3,174.6333333,-21.638,0.4027,22.0407
-39.3,174.6666667,-21.682,0.403,22.085
-39.3,174.7,-21.726,0.4033,22.1293
-39.3,174.7333333,-21.782,0.4037,22.1857
-39.3,174.7666667,-21.847,0.404,22.251
-39.3,174.8,-21.88,0.4043,22.2843
-39.3,174.8333333,-21.904,0.4047,22.3087
-39.3,174.8666667,-21.94,0.4051,22.3451
-39.3,174.9,-21.987,0.4055,22.3925
-39.3,174.9333333,-22.036,0.4059,22.4419
-39.3,174.9666667,-22.066,0.4063,22.4723
-39.3,175,-22.121,0.4068,22.5278
-39.3,175.0333333,-22.197,0.4072,22.6042
-39.3,175.0666667,-22.29,0.4077,22.6977
-39.3,175.1,-22.369,0.4082,22.7772
-39.3,175.1333333,-22.463,0.4087,22.8717
-39.3,175.1666667,-22.538,0.4092,22.9472
-39.3,175.2,-22.609,0.4097,23.0187
-39.3,175.2333333,-22.736,0.4103,23.1463
-39.3,175.2666667,-22.869,0.4109,23.2799
-39.3,175.3,-23.022,0.4114,23.4334
-39.3,175.3333333,-23.162,0.412,23.574
-39.3,175.3666667,-23.311,0.4126,23.7236
-39.3,175.4,-23.463,0.4132,23.8762
-39.3,175.4333333,-23.635,0.4139,24.0489
-39.3,175.4666667,-23.82,0.4145,24.2345
-39.3,175.5,-24.043,0.4151,24.4581
-39.3,175.5333333,-24.323,0.4158,24.7388
-39.3,175.5666667,-24.584,0.4164,25.0004
-39.3,175.6,-24.389,0.417,24.806
-39.3,175.6333333,-24.249,0.4177,24.6667
-39.3,175.6666667,-24.127,0.4183,24.5453
-39.3,175.7,-24.059,0.419,24.478
-39.3,175.7333333,-24.041,0.4196,24.4606
-39.3,175.7666667,-24.102,0.4202,24.5222
-39.3,175.8,-24.158,0.4209,24.5789
-39.3,175.8333333,-24.175,0.4215,24.5965
-39.3,175.8666667,-24.097,0.4221,24.5191
-39.3,175.9,-24.027,0.4227,24.4497
-39.3,175.9333333,-23.933,0.4233,24.3563
-39.3,175.9666667,-23.857,0.4239,24.2809
-39.3,176,-23.682,0.4244,24.1064
-39.3,176.0333333,-23.562,0.4249,23.9869
-39.3,176.0666667,-23.46,0.4255,23.8855
-39.3,176.1,-23.319,0.426,23.745
-39.3,176.1333333,-23.14,0.4265,23.5665
-39.3,176.1666667,-23.002,0.4269,23.4289
-39.3,176.2,-22.909,0.4274,23.3364
-39.3,176.2333333,-22.729,0.4278,23.1568
-39.3,176.2666667,-22.571,0.4283,22.9993
-39.3,176.3,-22.35,0.4287,22.7787
-39.3,176.3333333,-22.245,0.429,22.674
-39.3,176.3666667,-22.119,0.4294,22.5484
-39.3,176.4,-21.774,0.4298,22.2038
-39.3,176.4333333,-21.518,0.4301,21.9481
-39.3,176.4666667,-21.206,0.4304,21.6364
-39.3,176.5,-20.921,0.4307,21.3517
-39.3,176.5333333,-20.662,0.431,21.093
-39.3,176.5666667,-20.412,0.4313,20.8433
-39.3,176.6,-20.152,0.4315,20.5835
-39.3,176.6333333,-19.886,0.4318,20.3178
-39.3,176.6666667,-19.665,0.432,20.097
-39.3,176.7,-19.501,0.4322,19.9332
-39.3,176.7333333,-19.335,0.4324,19.7674
-39.3,176.7666667,-19.203,0.4326,19.6356
-39.3,176.8,-19.098,0.4327,19.5307
-39.3,176.8333333,-19.047,0.4329,19.4799
-39.3,176.8666667,-18.979,0.4331,19.4121
-39.3,176.9,-18.922,0.4332,19.3552
-39.3,176.9333333,-18.878,0.4334,19.3114
-39.3,176.9666667,-18.847,0.4335,19.2805
-39.3,177,-18.828,0.4337,19.2617
-39.3,177.0333333,-18.835,0.4339,19.2689
-39.3,177.0666667,-18.867,0.4341,19.3011
-39.3,177.1,-18.914,0.4342,19.3482
-39.3,177.1333333,-18.973,0.4343,19.4073
-39.3,177.1666667,-19.044,0.4344,19.4784
