Lat,Long,Geoid2016,DUN58,DUN58_NZVD2016
-47.26666667,168.7333333,0.608,0.3176,-0.2904
-47.26666667,168.7666667,0.657,0.3176,-0.3394
-47.26666667,168.8,0.699,0.3177,-0.3813
-47.26666667,168.8333333,0.743,0.3177,-0.4253
-47.26666667,168.8666667,0.79,0.3178,-0.4722
-47.26666667,168.9,0.837,0.3179,-0.5191
-47.26666667,168.9333333,0.887,0.3179,-0.5691
-47.26666667,168.9666667,0.938,0.318,-0.62
-47.26666667,169,0.986,0.3181,-0.6679
-47.26666667,169.0333333,1.031,0.3182,-0.7128
-47.26666667,169.0666667,1.071,0.3182,-0.7528
-47.26666667,169.1,1.108,0.3183,-0.7897
-47.26666667,169.1333333,1.144,0.3184,-0.8256
-47.26666667,169.1666667,1.181,0.3185,-0.8625
-47.26666667,169.2,1.219,0.3186,-0.9004
-47.26666667,169.2333333,1.26,0.3187,-0.9413
-47.26666667,169.2666667,1.305,0.3189,-0.9861
-47.26666667,169.3,1.353,0.319,-1.034
-47.26666667,169.3333333,1.4,0.3191,-1.0809
-47.26666667,169.3666667,1.444,0.3193,-1.1247
-47.26666667,169.4,1.481,0.3194,-1.1616
-47.26666667,169.4333333,1.518,0.3196,-1.1984
-47.26666667,169.4666667,1.541,0.3197,-1.2213
-47.26666667,169.5,1.564,0.3199,-1.2441
-47.26666667,169.5333333,1.581,0.3201,-1.2609
-47.26666667,169.5666667,1.596,0.3202,-1.2758
-47.26666667,169.6,1.609,0.3204,-1.2886
-47.26666667,169.6333333,1.627,0.3206,-1.3064
-47.26666667,169.6666667,1.65,0.3208,-1.3292
-47.26666667,169.7,1.679,0.3211,-1.3579
-47.26666667,169.7333333,1.713,0.3213,-1.3917
-47.26666667,169.7666667,1.752,0.3215,-1.4305
-47.26666667,169.8,1.794,0.3217,-1.4723
-47.26666667,169.8333333,1.839,0.322,-1.517
-47.26666667,169.8666667,1.886,0.3222,-1.5638
-47.26666667,169.9,1.933,0.3225,-1.6105
-47.26666667,169.9333333,1.98,0.3228,-1.6572
-47.26666667,169.9666667,2.026,0.323,-1.703
-47.26666667,170,2.073,0.3233,-1.7497
-47.26666667,170.0333333,2.119,0.3236,-1.7954
-47.26666667,170.0666667,2.163,0.3239,-1.8391
-47.26666667,170.1,2.206,0.3242,-1.8818
-47.26666667,170.1333333,2.249,0.3245,-1.9245
-47.26666667,170.1666667,2.29,0.3248,-1.9652
-47.26666667,170.2,2.329,0.3251,-2.0039
-47.26666667,170.2333333,2.368,0.3254,-2.0426
-47.26666667,170.2666667,2.405,0.3257,-2.0793
-47.26666667,170.3,2.443,0.326,-2.117
-47.26666667,170.3333333,2.478,0.3263,-2.1517
-47.26666667,170.3666667,2.511,0.3266,-2.1844
-47.26666667,170.4,2.541,0.3269,-2.2141
-47.26666667,170.4333333,2.572,0.3272,-2.2448
-47.26666667,170.4666667,2.6,0.3274,-2.2726
-47.26666667,170.5,2.629,0.3277,-2.3013
-47.26666667,170.5333333,2.657,0.328,-2.329
-47.26666667,170.5666667,2.687,0.3283,-2.3587
-47.26666667,170.6,2.717,0.3285,-2.3885
-47.26666667,170.6333333,2.746,0.3288,-2.4172
-47.26666667,170.6666667,2.773,0.329,-2.444
-47.26666667,170.7,2.795,0.3292,-2.4658
-47.26666667,170.7333333,2.815,0.3295,-2.4855
-47.26666667,170.7666667,2.831,0.3297,-2.5013
-47.26666667,170.8,2.846,0.3299,-2.5161
-47.26666667,170.8333333,2.861,0.3301,-2.5309
-47.26666667,170.8666667,2.876,0.3302,-2.5458
-47.26666667,170.9,2.892,0.3304,-2.5616
-47.26666667,170.9333333,2.906,0.3306,-2.5754
-47.26666667,170.9666667,2.917,0.3307,-2.5863
-47.26666667,171,2.925,0.3308,-2.5942
-47.26666667,171.0333333,2.93,0.3309,-2.5991
-47.26666667,171.0666667,2.929,0.331,-2.598
-47.26666667,171.1,2.923,0.3311,-2.5919
-47.26666667,171.1333333,2.913,0.3312,-2.5818
-47.26666667,171.1666667,2.898,0.3312,-2.5668
-47.26666667,171.2,2.881,0.3313,-2.5497
-47.26666667,171.2333333,2.866,0.3257,-2.5403
-47.26666667,171.2666667,2.851,0.3257,-2.5253
-47.26666667,171.3,2.84,0.3257,-2.5143
-47.26666667,171.3333333,2.828,0.3257,-2.5023
-47.26666667,171.3666667,2.818,0.3257,-2.4923
-47.26666667,171.4,2.807,0.3257,-2.4813
-47.26666667,171.4333333,2.799,0.3257,-2.4733
-47.26666667,171.4666667,2.791,0.3257,-2.4653
-47.26666667,171.5,2.783,0.3257,-2.4573
-47.26666667,171.5333333,2.778,0.3257,-2.4523
-47.26666667,171.5666667,2.774,0.3257,-2.4483
-47.26666667,171.6,2.771,0.3257,-2.4453
-47.26666667,171.6333333,2.769,0.3257,-2.4433
-47.26666667,171.6666667,2.766,0.3257,-2.4403
-47.26666667,171.7,2.766,0.3257,-2.4403
-47.26666667,171.7333333,2.765,0.3257,-2.4393
-47.26666667,171.7666667,2.767,0.3257,-2.4413
-47.26666667,171.8,2.769,0.3257,-2.4433
-47.26666667,171.8333333,2.772,0.3257,-2.4463
-47.26666667,171.8666667,2.772,0.3257,-2.4463
-47.26666667,171.9,2.773,0.3257,-2.4473
-47.26666667,171.9333333,2.77,0.3257,-2.4443
-47.26666667,171.9666667,2.768,0.3257,-2.4423
-47.26666667,172,2.766,0.3257,-2.4403
-47.26666667,172.0333333,2.766,0.3257,-2.4403
-47.26666667,172.0666667,2.765,0.3257,-2.4393
-47.26666667,172.1,2.762,0.3257,-2.4363
-47.26666667,172.1333333,2.757,0.3257,-2.4313
-47.26666667,172.1666667,2.749,0.3257,-2.4233
-47.26666667,172.2,2.741,0.3257,-2.4153
-47.26666667,172.2333333,2.734,0.3257,-2.4083
-47.26666667,172.2666667,2.728,0.3257,-2.4023
-47.26666667,172.3,2.721,0.3257,-2.3953
-47.26666667,172.3333333,2.712,0.3257,-2.3863
-47.26666667,172.3666667,2.701,0.3257,-2.3753
-47.26666667,172.4,2.689,0.3257,-2.3633
-47.26666667,172.4333333,2.68,0.3257,-2.3543
-47.26666667,172.4666667,2.681,0.3257,-2.3553
-47.26666667,172.5,2.689,0.3257,-2.3633
-47.26666667,172.5333333,2.705,0.3257,-2.3793
-47.23333333,167.2333333,0.229,0.3257,0.0967
-47.23333333,167.2666667,0.148,0.3257,0.1777
-47.23333333,167.3,0.06,0.3257,0.2657
-47.23333333,167.3333333,-0.037,0.3257,0.3627
-47.23333333,167.3666667,-0.137,0.3257,0.4627
-47.23333333,167.4,-0.236,0.3257,0.5617
-47.23333333,167.4333333,-0.322,0.3257,0.6477
-47.23333333,167.4666667,-0.398,0.3257,0.7237
-47.23333333,167.5,-0.481,0.3257,0.8067
-47.23333333,167.5333333,-0.517,0.3257,0.8427
-47.23333333,167.5666667,-0.476,0.3257,0.8017
-47.23333333,167.6,-0.464,0.3257,0.7897
-47.23333333,167.6333333,-0.453,0.3257,0.7787
-47.23333333,167.6666667,-0.438,0.3257,0.7637
-47.23333333,167.7,-0.425,0.3257,0.7507
-47.23333333,167.7333333,-0.41,0.3257,0.7357
-47.23333333,167.7666667,-0.399,0.3257,0.7247
-47.23333333,167.8,-0.388,0.3257,0.7137
-47.23333333,167.8333333,-0.378,0.3257,0.7037
-47.23333333,167.8666667,-0.364,0.3257,0.6897
-47.23333333,167.9,-0.35,0.3257,0.6757
-47.23333333,167.9333333,-0.328,0.3257,0.6537
-47.23333333,167.9666667,-0.311,0.3257,0.6367
-47.23333333,168,-0.287,0.3257,0.6127
-47.23333333,168.0333333,-0.264,0.3257,0.5897
-47.23333333,168.0666667,-0.241,0.3257,0.5667
-47.23333333,168.1,-0.215,0.3257,0.5407
-47.23333333,168.1333333,-0.185,0.3257,0.5107
-47.23333333,168.1666667,-0.161,0.3257,0.4867
-47.23333333,168.2,-0.133,0.3257,0.4587
-47.23333333,168.2333333,-0.113,0.3257,0.4387
-47.23333333,168.2666667,-0.088,0.3171,0.4051
-47.23333333,168.3,-0.063,0.3171,0.3801
-47.23333333,168.3333333,-0.035,0.3171,0.3521
-47.23333333,168.3666667,0,0.3171,0.3171
-47.23333333,168.4,0.041,0.3171,0.2761
-47.23333333,168.4333333,0.082,0.3172,0.2352
-47.23333333,168.4666667,0.131,0.3172,0.1862
-47.23333333,168.5,0.176,0.3172,0.1412
-47.23333333,168.5333333,0.216,0.3173,0.1013
-47.23333333,168.5666667,0.253,0.3173,0.0643
-47.23333333,168.6,0.288,0.3174,0.0294
-47.23333333,168.6333333,0.324,0.3174,-0.0066
-47.23333333,168.6666667,0.363,0.3174,-0.0456
-47.23333333,168.7,0.405,0.3175,-0.0875
-47.23333333,168.7333333,0.446,0.3175,-0.1285
-47.23333333,168.7666667,0.487,0.3176,-0.1694
-47.23333333,168.8,0.53,0.3177,-0.2123
-47.23333333,168.8333333,0.569,0.3177,-0.2513
-47.23333333,168.8666667,0.609,0.3178,-0.2912
-47.23333333,168.9,0.654,0.3178,-0.3362
-47.23333333,168.9333333,0.7,0.3179,-0.3821
-47.23333333,168.9666667,0.748,0.318,-0.43
-47.23333333,169,0.796,0.3181,-0.4779
-47.23333333,169.0333333,0.841,0.3181,-0.5229
-47.23333333,169.0666667,0.884,0.3182,-0.5658
-47.23333333,169.1,0.922,0.3183,-0.6037
-47.23333333,169.1333333,0.959,0.3184,-0.6406
-47.23333333,169.1666667,0.996,0.3185,-0.6775
-47.23333333,169.2,1.033,0.3186,-0.7144
-47.23333333,169.2333333,1.073,0.3187,-0.7543
-47.23333333,169.2666667,1.115,0.3188,-0.7962
-47.23333333,169.3,1.16,0.319,-0.841
-47.23333333,169.3333333,1.206,0.3191,-0.8869
-47.23333333,169.3666667,1.252,0.3192,-0.9328
-47.23333333,169.4,1.299,0.3194,-0.9796
-47.23333333,169.4333333,1.339,0.3195,-1.0195
-47.23333333,169.4666667,1.373,0.3197,-1.0533
-47.23333333,169.5,1.4,0.3199,-1.0801
-47.23333333,169.5333333,1.421,0.32,-1.101
-47.23333333,169.5666667,1.442,0.3202,-1.1218
-47.23333333,169.6,1.46,0.3204,-1.1396
-47.23333333,169.6333333,1.479,0.3206,-1.1584
-47.23333333,169.6666667,1.502,0.3208,-1.1812
-47.23333333,169.7,1.533,0.321,-1.212
-47.23333333,169.7333333,1.568,0.3212,-1.2468
-47.23333333,169.7666667,1.606,0.3215,-1.2845
-47.23333333,169.8,1.649,0.3217,-1.3273
-47.23333333,169.8333333,1.694,0.322,-1.372
-47.23333333,169.8666667,1.741,0.3222,-1.4188
-47.23333333,169.9,1.786,0.3225,-1.4635
-47.23333333,169.9333333,1.832,0.3227,-1.5093
-47.23333333,169.9666667,1.879,0.323,-1.556
-47.23333333,170,1.927,0.3233,-1.6037
-47.23333333,170.0333333,1.973,0.3236,-1.6494
-47.23333333,170.0666667,2.018,0.3239,-1.6941
-47.23333333,170.1,2.063,0.3242,-1.7388
-47.23333333,170.1333333,2.104,0.3245,-1.7795
-47.23333333,170.1666667,2.147,0.3248,-1.8222
-47.23333333,170.2,2.188,0.3251,-1.8629
-47.23333333,170.2333333,2.231,0.3254,-1.9056
-47.23333333,170.2666667,2.271,0.3257,-1.9453
-47.23333333,170.3,2.312,0.326,-1.986
-47.23333333,170.3333333,2.349,0.3263,-2.0227
-47.23333333,170.3666667,2.385,0.3266,-2.0584
-47.23333333,170.4,2.417,0.3269,-2.0901
-47.23333333,170.4333333,2.449,0.3272,-2.1218
-47.23333333,170.4666667,2.48,0.3275,-2.1525
-47.23333333,170.5,2.509,0.3277,-2.1813
-47.23333333,170.5333333,2.539,0.328,-2.211
-47.23333333,170.5666667,2.568,0.3283,-2.2397
-47.23333333,170.6,2.596,0.3286,-2.2674
-47.23333333,170.6333333,2.624,0.3288,-2.2952
-47.23333333,170.6666667,2.651,0.329,-2.322
-47.23333333,170.7,2.674,0.3293,-2.3447
-47.23333333,170.7333333,2.693,0.3295,-2.3635
-47.23333333,170.7666667,2.71,0.3297,-2.3803
-47.23333333,170.8,2.726,0.3299,-2.3961
-47.23333333,170.8333333,2.739,0.3301,-2.4089
-47.23333333,170.8666667,2.753,0.3303,-2.4227
-47.23333333,170.9,2.766,0.3304,-2.4356
-47.23333333,170.9333333,2.777,0.3306,-2.4464
-47.23333333,170.9666667,2.786,0.3307,-2.4553
-47.23333333,171,2.792,0.3309,-2.4611
-47.23333333,171.0333333,2.794,0.331,-2.463
-47.23333333,171.0666667,2.793,0.3311,-2.4619
-47.23333333,171.1,2.788,0.3312,-2.4568
-47.23333333,171.1333333,2.778,0.3313,-2.4467
-47.23333333,171.1666667,2.766,0.3313,-2.4347
-47.23333333,171.2,2.752,0.3314,-2.4206
-47.23333333,171.2333333,2.739,0.3257,-2.4133
-47.23333333,171.2666667,2.728,0.3257,-2.4023
-47.23333333,171.3,2.715,0.3257,-2.3893
-47.23333333,171.3333333,2.705,0.3257,-2.3793
-47.23333333,171.3666667,2.693,0.3257,-2.3673
-47.23333333,171.4,2.684,0.3257,-2.3583
-47.23333333,171.4333333,2.674,0.3257,-2.3483
-47.23333333,171.4666667,2.668,0.3257,-2.3423
-47.23333333,171.5,2.662,0.3257,-2.3363
-47.23333333,171.5333333,2.659,0.3257,-2.3333
-47.23333333,171.5666667,2.658,0.3257,-2.3323
-47.23333333,171.6,2.659,0.3257,-2.3333
-47.23333333,171.6333333,2.659,0.3257,-2.3333
-47.23333333,171.6666667,2.66,0.3257,-2.3343
-47.23333333,171.7,2.663,0.3257,-2.3373
-47.23333333,171.7333333,2.663,0.3257,-2.3373
-47.23333333,171.7666667,2.665,0.3257,-2.3393
-47.23333333,171.8,2.667,0.3257,-2.3413
-47.23333333,171.8333333,2.669,0.3257,-2.3433
-47.23333333,171.8666667,2.669,0.3257,-2.3433
-47.23333333,171.9,2.665,0.3257,-2.3393
-47.23333333,171.9333333,2.662,0.3257,-2.3363
-47.23333333,171.9666667,2.658,0.3257,-2.3323
-47.23333333,172,2.655,0.3257,-2.3293
-47.23333333,172.0333333,2.654,0.3257,-2.3283
-47.23333333,172.0666667,2.654,0.3257,-2.3283
-47.23333333,172.1,2.651,0.3257,-2.3253
-47.23333333,172.1333333,2.647,0.3257,-2.3213
-47.23333333,172.1666667,2.64,0.3257,-2.3143
-47.23333333,172.2,2.633,0.3257,-2.3073
-47.23333333,172.2333333,2.625,0.3257,-2.2993
-47.23333333,172.2666667,2.62,0.3257,-2.2943
-47.23333333,172.3,2.614,0.3257,-2.2883
-47.23333333,172.3333333,2.605,0.3257,-2.2793
-47.23333333,172.3666667,2.595,0.3257,-2.2693
-47.23333333,172.4,2.588,0.3257,-2.2623
-47.23333333,172.4333333,2.586,0.3257,-2.2603
-47.23333333,172.4666667,2.59,0.3257,-2.2643
-47.23333333,172.5,2.601,0.3257,-2.2753
-47.23333333,172.5333333,2.618,0.3257,-2.2923
-47.2,167.2333333,0.19,0.3257,0.1357
-47.2,167.2666667,0.106,0.3257,0.2197
-47.2,167.3,0.016,0.3257,0.3097
-47.2,167.3333333,-0.08,0.3257,0.4057
-47.2,167.3666667,-0.182,0.3257,0.5077
-47.2,167.4,-0.281,0.3257,0.6067
-47.2,167.4333333,-0.371,0.3257,0.6967
-47.2,167.4666667,-0.453,0.3257,0.7787
-47.2,167.5,-0.518,0.3257,0.8437
-47.2,167.5333333,-0.562,0.3257,0.8877
-47.2,167.5666667,-0.592,0.3257,0.9177
-47.2,167.6,-0.611,0.3257,0.9367
-47.2,167.6333333,-0.606,0.3257,0.9317
-47.2,167.6666667,-0.607,0.3257,0.9327
-47.2,167.7,-0.6,0.3257,0.9257
-47.2,167.7333333,-0.591,0.3257,0.9167
-47.2,167.7666667,-0.584,0.3257,0.9097
-47.2,167.8,-0.577,0.3257,0.9027
-47.2,167.8333333,-0.566,0.3257,0.8917
-47.2,167.8666667,-0.546,0.3257,0.8717
-47.2,167.9,-0.525,0.3257,0.8507
-47.2,167.9333333,-0.503,0.3257,0.8287
-47.2,167.9666667,-0.478,0.3257,0.8037
-47.2,168,-0.451,0.3257,0.7767
-47.2,168.0333333,-0.427,0.3257,0.7527
-47.2,168.0666667,-0.401,0.3257,0.7267
-47.2,168.1,-0.375,0.3257,0.7007
-47.2,168.1333333,-0.349,0.3257,0.6747
-47.2,168.1666667,-0.326,0.3257,0.6517
-47.2,168.2,-0.305,0.3257,0.6307
-47.2,168.2333333,-0.285,0.317,0.602
-47.2,168.2666667,-0.266,0.317,0.583
-47.2,168.3,-0.245,0.3171,0.5621
-47.2,168.3333333,-0.218,0.3171,0.5351
-47.2,168.3666667,-0.182,0.3171,0.4991
-47.2,168.4,-0.139,0.3171,0.4561
-47.2,168.4333333,-0.089,0.3172,0.4062
-47.2,168.4666667,-0.037,0.3172,0.3542
-47.2,168.5,0.011,0.3172,0.3062
-47.2,168.5333333,0.056,0.3173,0.2613
-47.2,168.5666667,0.096,0.3173,0.2213
-47.2,168.6,0.132,0.3173,0.1853
-47.2,168.6333333,0.169,0.3174,0.1484
-47.2,168.6666667,0.208,0.3174,0.1094
-47.2,168.7,0.249,0.3175,0.0685
-47.2,168.7333333,0.29,0.3175,0.0275
-47.2,168.7666667,0.328,0.3176,-0.0104
-47.2,168.8,0.365,0.3176,-0.0474
-47.2,168.8333333,0.399,0.3177,-0.0813
-47.2,168.8666667,0.435,0.3178,-0.1172
-47.2,168.9,0.473,0.3178,-0.1552
-47.2,168.9333333,0.513,0.3179,-0.1951
-47.2,168.9666667,0.558,0.318,-0.24
-47.2,169,0.603,0.318,-0.285
-47.2,169.0333333,0.648,0.3181,-0.3299
-47.2,169.0666667,0.69,0.3182,-0.3718
-47.2,169.1,0.731,0.3183,-0.4127
-47.2,169.1333333,0.77,0.3184,-0.4516
-47.2,169.1666667,0.808,0.3185,-0.4895
-47.2,169.2,0.845,0.3186,-0.5264
-47.2,169.2333333,0.883,0.3187,-0.5643
-47.2,169.2666667,0.923,0.3188,-0.6042
-47.2,169.3,0.965,0.3189,-0.6461
-47.2,169.3333333,1.008,0.3191,-0.6889
-47.2,169.3666667,1.055,0.3192,-0.7358
-47.2,169.4,1.103,0.3193,-0.7837
-47.2,169.4333333,1.149,0.3195,-0.8295
-47.2,169.4666667,1.188,0.3197,-0.8683
-47.2,169.5,1.224,0.3198,-0.9042
-47.2,169.5333333,1.253,0.32,-0.933
-47.2,169.5666667,1.276,0.3202,-0.9558
-47.2,169.6,1.3,0.3204,-0.9796
-47.2,169.6333333,1.323,0.3206,-1.0024
-47.2,169.6666667,1.348,0.3208,-1.0272
-47.2,169.7,1.379,0.321,-1.058
-47.2,169.7333333,1.415,0.3212,-1.0938
-47.2,169.7666667,1.456,0.3214,-1.1346
-47.2,169.8,1.502,0.3217,-1.1803
-47.2,169.8333333,1.548,0.3219,-1.2261
-47.2,169.8666667,1.595,0.3222,-1.2728
-47.2,169.9,1.641,0.3224,-1.3186
-47.2,169.9333333,1.687,0.3227,-1.3643
-47.2,169.9666667,1.733,0.323,-1.41
-47.2,170,1.778,0.3233,-1.4547
-47.2,170.0333333,1.824,0.3236,-1.5004
-47.2,170.0666667,1.869,0.3239,-1.5451
-47.2,170.1,1.913,0.3241,-1.5889
-47.2,170.1333333,1.959,0.3245,-1.6345
-47.2,170.1666667,2.002,0.3248,-1.6772
-47.2,170.2,2.046,0.3251,-1.7209
-47.2,170.2333333,2.094,0.3254,-1.7686
-47.2,170.2666667,2.138,0.3257,-1.8123
-47.2,170.3,2.181,0.326,-1.855
-47.2,170.3333333,2.22,0.3263,-1.8937
-47.2,170.3666667,2.257,0.3266,-1.9304
-47.2,170.4,2.291,0.3269,-1.9641
-47.2,170.4333333,2.324,0.3272,-1.9968
-47.2,170.4666667,2.357,0.3275,-2.0295
-47.2,170.5,2.388,0.3278,-2.0602
-47.2,170.5333333,2.417,0.3281,-2.0889
-47.2,170.5666667,2.446,0.3283,-2.1177
-47.2,170.6,2.473,0.3286,-2.1444
-47.2,170.6333333,2.5,0.3288,-2.1712
-47.2,170.6666667,2.525,0.3291,-2.1959
-47.2,170.7,2.548,0.3293,-2.2187
-47.2,170.7333333,2.567,0.3296,-2.2374
-47.2,170.7666667,2.584,0.3298,-2.2542
-47.2,170.8,2.598,0.33,-2.268
-47.2,170.8333333,2.612,0.3302,-2.2818
-47.2,170.8666667,2.622,0.3303,-2.2917
-47.2,170.9,2.632,0.3305,-2.3015
-47.2,170.9333333,2.64,0.3307,-2.3093
-47.2,170.9666667,2.645,0.3308,-2.3142
-47.2,171,2.65,0.3309,-2.3191
-47.2,171.0333333,2.651,0.331,-2.32
-47.2,171.0666667,2.65,0.3312,-2.3188
-47.2,171.1,2.646,0.3313,-2.3147
-47.2,171.1333333,2.641,0.3313,-2.3097
-47.2,171.1666667,2.631,0.3314,-2.2996
-47.2,171.2,2.621,0.3315,-2.2895
-47.2,171.2333333,2.613,0.3317,-2.2813
-47.2,171.2666667,2.602,0.3318,-2.2702
-47.2,171.3,2.592,0.3257,-2.2663
-47.2,171.3333333,2.582,0.3257,-2.2563
-47.2,171.3666667,2.571,0.3257,-2.2453
-47.2,171.4,2.561,0.3257,-2.2353
-47.2,171.4333333,2.554,0.3257,-2.2283
-47.2,171.4666667,2.547,0.3257,-2.2213
-47.2,171.5,2.544,0.3257,-2.2183
-47.2,171.5333333,2.545,0.3257,-2.2193
-47.2,171.5666667,2.548,0.3257,-2.2223
-47.2,171.6,2.551,0.3257,-2.2253
-47.2,171.6333333,2.555,0.3257,-2.2293
-47.2,171.6666667,2.559,0.3257,-2.2333
-47.2,171.7,2.56,0.3257,-2.2343
-47.2,171.7333333,2.563,0.3257,-2.2373
-47.2,171.7666667,2.564,0.3257,-2.2383
-47.2,171.8,2.565,0.3257,-2.2393
-47.2,171.8333333,2.566,0.3257,-2.2403
-47.2,171.8666667,2.564,0.3257,-2.2383
-47.2,171.9,2.56,0.3257,-2.2343
-47.2,171.9333333,2.557,0.3257,-2.2313
-47.2,171.9666667,2.553,0.3257,-2.2273
-47.2,172,2.55,0.3257,-2.2243
-47.2,172.0333333,2.549,0.3257,-2.2233
-47.2,172.0666667,2.549,0.3257,-2.2233
-47.2,172.1,2.547,0.3257,-2.2213
-47.2,172.1333333,2.544,0.3257,-2.2183
-47.2,172.1666667,2.539,0.3257,-2.2133
-47.2,172.2,2.533,0.3257,-2.2073
-47.2,172.2333333,2.527,0.3257,-2.2013
-47.2,172.2666667,2.523,0.3257,-2.1973
-47.2,172.3,2.517,0.3257,-2.1913
-47.2,172.3333333,2.507,0.3257,-2.1813
-47.2,172.3666667,2.499,0.3257,-2.1733
-47.2,172.4,2.493,0.3257,-2.1673
-47.2,172.4333333,2.491,0.3257,-2.1653
-47.2,172.4666667,2.498,0.3257,-2.1723
-47.2,172.5,2.513,0.3257,-2.1873
-47.2,172.5333333,2.533,0.3257,-2.2073
-47.16666667,167.2333333,0.162,0.3257,0.1637
-47.16666667,167.2666667,0.077,0.3257,0.2487
-47.16666667,167.3,-0.011,0.3257,0.3367
-47.16666667,167.3333333,-0.104,0.3257,0.4297
-47.16666667,167.3666667,-0.2,0.3257,0.5257
-47.16666667,167.4,-0.296,0.3257,0.6217
-47.16666667,167.4333333,-0.389,0.3257,0.7147
-47.16666667,167.4666667,-0.473,0.3257,0.7987
-47.16666667,167.5,-0.548,0.3257,0.8737
-47.16666667,167.5333333,-0.613,0.3257,0.9387
-47.16666667,167.5666667,-0.669,0.3257,0.9947
-47.16666667,167.6,-0.731,0.3257,1.0567
-47.16666667,167.6333333,-0.75,0.3257,1.0757
-47.16666667,167.6666667,-0.762,0.3257,1.0877
-47.16666667,167.7,-0.77,0.3257,1.0957
-47.16666667,167.7333333,-0.788,0.3257,1.1137
-47.16666667,167.7666667,-0.792,0.3257,1.1177
-47.16666667,167.8,-0.797,0.3257,1.1227
-47.16666667,167.8333333,-0.798,0.3257,1.1237
-47.16666667,167.8666667,-0.765,0.3257,1.0907
-47.16666667,167.9,-0.731,0.3257,1.0567
-47.16666667,167.9333333,-0.696,0.3257,1.0217
-47.16666667,167.9666667,-0.664,0.3257,0.9897
-47.16666667,168,-0.633,0.3257,0.9587
-47.16666667,168.0333333,-0.606,0.3257,0.9317
-47.16666667,168.0666667,-0.58,0.3257,0.9057
-47.16666667,168.1,-0.555,0.3257,0.8807
-47.16666667,168.1333333,-0.531,0.3169,0.8479
-47.16666667,168.1666667,-0.51,0.3169,0.8269
-47.16666667,168.2,-0.491,0.3169,0.8079
-47.16666667,168.2333333,-0.474,0.317,0.791
-47.16666667,168.2666667,-0.458,0.317,0.775
-47.16666667,168.3,-0.439,0.317,0.756
-47.16666667,168.3333333,-0.413,0.3171,0.7301
-47.16666667,168.3666667,-0.376,0.3171,0.6931
-47.16666667,168.4,-0.331,0.3171,0.6481
-47.16666667,168.4333333,-0.28,0.3171,0.5971
-47.16666667,168.4666667,-0.227,0.3172,0.5442
-47.16666667,168.5,-0.176,0.3172,0.4932
-47.16666667,168.5333333,-0.13,0.3172,0.4472
-47.16666667,168.5666667,-0.088,0.3173,0.4053
-47.16666667,168.6,-0.048,0.3173,0.3653
-47.16666667,168.6333333,-0.008,0.3174,0.3254
-47.16666667,168.6666667,0.034,0.3174,0.2834
-47.16666667,168.7,0.075,0.3175,0.2425
-47.16666667,168.7333333,0.116,0.3175,0.2015
-47.16666667,168.7666667,0.155,0.3176,0.1626
-47.16666667,168.8,0.19,0.3176,0.1276
-47.16666667,168.8333333,0.222,0.3177,0.0957
-47.16666667,168.8666667,0.254,0.3177,0.0637
-47.16666667,168.9,0.287,0.3178,0.0308
-47.16666667,168.9333333,0.323,0.3179,-0.0051
-47.16666667,168.9666667,0.364,0.3179,-0.0461
-47.16666667,169,0.405,0.318,-0.087
-47.16666667,169.0333333,0.448,0.3181,-0.1299
-47.16666667,169.0666667,0.49,0.3182,-0.1718
-47.16666667,169.1,0.532,0.3183,-0.2137
-47.16666667,169.1333333,0.573,0.3184,-0.2546
-47.16666667,169.1666667,0.612,0.3185,-0.2935
-47.16666667,169.2,0.651,0.3186,-0.3324
-47.16666667,169.2333333,0.688,0.3187,-0.3693
-47.16666667,169.2666667,0.724,0.3188,-0.4052
-47.16666667,169.3,0.763,0.3189,-0.4441
-47.16666667,169.3333333,0.804,0.319,-0.485
-47.16666667,169.3666667,0.849,0.3192,-0.5298
-47.16666667,169.4,0.897,0.3193,-0.5777
-47.16666667,169.4333333,0.946,0.3195,-0.6265
-47.16666667,169.4666667,0.993,0.3196,-0.6734
-47.16666667,169.5,1.036,0.3198,-0.7162
-47.16666667,169.5333333,1.072,0.32,-0.752
-47.16666667,169.5666667,1.102,0.3201,-0.7819
-47.16666667,169.6,1.13,0.3203,-0.8097
-47.16666667,169.6333333,1.158,0.3205,-0.8375
-47.16666667,169.6666667,1.187,0.3207,-0.8663
-47.16666667,169.7,1.221,0.3209,-0.9001
-47.16666667,169.7333333,1.26,0.3212,-0.9388
-47.16666667,169.7666667,1.303,0.3214,-0.9816
-47.16666667,169.8,1.351,0.3216,-1.0294
-47.16666667,169.8333333,1.401,0.3219,-1.0791
-47.16666667,169.8666667,1.45,0.3221,-1.1279
-47.16666667,169.9,1.495,0.3224,-1.1726
-47.16666667,169.9333333,1.541,0.3227,-1.2183
-47.16666667,169.9666667,1.585,0.323,-1.262
-47.16666667,170,1.628,0.3232,-1.3048
-47.16666667,170.0333333,1.673,0.3235,-1.3495
-47.16666667,170.0666667,1.718,0.3238,-1.3942
-47.16666667,170.1,1.764,0.3241,-1.4399
-47.16666667,170.1333333,1.81,0.3244,-1.4856
-47.16666667,170.1666667,1.857,0.3247,-1.5323
-47.16666667,170.2,1.906,0.3251,-1.5809
-47.16666667,170.2333333,1.956,0.3254,-1.6306
-47.16666667,170.2666667,2.005,0.3257,-1.6793
